,feature,class,86,94,110,112,117,Control,73,76,89,93,195,196,iKO,iKO vs. CON,iKO vs. CON,63,80,83,108,116,G519R,G519R vs. CON,G519R vs. CON,248,249,255,257,Lrig1-D3,Lrig-D3 vs. CON,Lrig-D3 vs. CON,ALI,Lipid,
,fullname,,VilERT-G519R-86,VilERT-G519R-94,VilERT-G519R-110,VilERT-G519R-112,VilERT-G519R-117,,VilERT-M5B-73,VilERT-M5B-76,VilERT-G519R-89,VilERT-G519R-93,Lrig-M5B-195,Lrig-M5B-196,,,,VilERT-G519R-63,VilERT-G519R-80,VilERT-G519R-83,VilERT-G519R-108,VilERT-G519R-116,,,,Lrig1-M5B-248,Lrig1-M5B-249,Lrig1-M5B-255,Lrig1-M5B-257,,,,H655ALI,H655Lipid,H655
No.,cohort,,Control,Control,Control,Control,Control,Average,iKO,iKO,iKO,iKO,iKO,iKO,Average,"Fold change (log, base 2)",P-value,G519R,G519R,G519R,G519R,G519R,Average,"Fold change (log, base 2)",P-value,Lrig1-D3,Lrig1-D3,Lrig1-D3,Lrig1-D3,Average,"Fold change (log, base 2)",P-value,DGAT-ALI,DGAT-Lipid,"Fold change (log, base 2)"
92,DAG 16:0;0_18:0;0,DAG,100.0009995,31.65920067,36.2696991,56.20510101,86.97250366,62.22150078,132.5670013,214.1679993,155.0679932,45.05469894,66.80239868,97.18769836,118.4746316,0.9,0.10,18.00230026,50.72919846,38.29180145,40.36520004,30.82169914,35.64203987,-0.8,0.11,30.90019989,132.3390045,35.09840012,17.93169975,54.06732607,-0.2,0.78,,9.762419701,#DIV/0!
93,DAG 16:0;0_18:1;0,DAG,101.6259995,25.74110031,53.86999893,120.6669998,205.1699982,101.4148193,180.253006,422.4670105,171.7940063,57.83499908,94.14710236,69.998703,166.0824712,0.7,0.36,20.8470993,62.94060135,53.82630157,78.02639771,42.76139832,51.68035965,-1.0,0.16,47.52280045,129.6840057,47.49200058,22.4605999,61.78985167,-0.7,0.36,36.96089935,29.77639961,-0.3
94,DAG 16:0;0_18:2;0,DAG,408.4689941,111.0360031,134.1109924,222.1000061,418.1199951,258.7671982,393.006012,652.4899902,218.5480042,108.6439972,163.6730042,140.2799988,279.4401677,0.1,0.86,58.27809906,103.7659988,67.57150269,68.74440002,48.61949921,69.39589996,-1.9,0.02,151.7160034,279.3909912,179.5010071,54.00529861,166.1533251,-0.6,0.31,4.017660141,2.682199955,-0.6
95,DAG 16:0;0_18:3;0,DAG,7.282720089,1.993450046,4.740290165,8.299599648,15.26580048,7.516372085,14.32190037,33.91989899,4.797399998,3.204240084,4.232289791,4.46818018,10.8239849,0.5,0.58,1.063860059,2.27850008,1.397220016,2.583930016,2.363529921,1.937408018,-2.0,0.04,5.301509857,10.04599953,4.656410217,1.530969977,5.383722395,-0.5,0.49,0.663949013,0.726903975,0.1
96,DAG 16:0;0_19:0;0,DAG,,0.261231005,,,,0.261231005,,,,,,,0,down,NA,,,,,,0,Down,NA,,,,,0,Down,NA,,,
97,DAG 16:0;0_19:1;0,DAG,,0.222198993,,0.316179007,0.627902985,0.388760328,,1.51067996,,,,,1.51067996,2.0,NA,,,,0.288123995,0.180025995,0.234074995,-0.7,0.41,,,,,0,Down,Down,,0.084551297,#DIV/0!
98,DAG 16:0;0_19:2;0,DAG,,0.135479003,,,,0.135479003,,,,,,,0,down,NA,,,,,,0,Down,NA,,,,,0,Down,NA,,,
99,DAG 16:0;0_20:1;0,DAG,7.583710194,3.247529984,4.316770077,3.918109894,14.57660007,6.728544044,17.73089981,33.6955986,13.07919979,6.690770149,5.382909775,6.720089912,13.88324467,1.0,0.20,1.549890041,2.851809978,2.465039968,3.258869886,3.072669983,2.639655972,-1.3,0.09,2.285300016,10.87160015,3.261070013,1.572329998,4.497575045,-0.6,0.49,0.624606013,1.088500023,0.8
100,DAG 16:0;0_20:2;0,DAG,3.339869976,1.365389943,1.345309973,2.464999914,4.577300072,2.618573976,7.398859978,9.211870193,10.34930038,2.267080069,3.46826005,3.348259926,6.007271767,1.2,0.07,1.043879986,2.102710009,1.779450059,2.239680052,1.789739966,1.791092014,-0.5,0.24,1.255970001,5.316100121,2.291330099,1.082759976,2.486540049,-0.1,0.91,1.756929994,1.049129963,-0.7
613,PE 15:0;0_18:2;0,PE,6.812870026,4.513579845,,2.656670094,6.444630146,5.106937528,,,,,,,0,Disappear,Down,,,,,,0,Down,Down,,,,,0,Down,Down,,,
666,PE 17:0;0_20:5;0,PE,,2.17373991,,2.601700068,4.401820183,3.05908672,,,,,,,0,Disappear,Down,,,,,,0,Down,Down,,,,,0,Down,Down,,1.334640026,#DIV/0!
103,DAG 16:0;0_20:5;0,DAG,12.79409981,3.368469954,3.621259928,5.146409988,8.532850266,6.692617989,12.59630013,20.04610062,7.23980999,2.72578001,4.397729874,5.788969994,8.799115101,0.4,0.54,1.615309954,3.349040031,2.019380093,1.018720031,1.505789995,1.901648021,-1.8,0.03,4.071050167,15.13619995,5.016689777,1.710170031,6.483527482,0.0,0.95,,,
104,DAG 16:0;0_22:1;0,DAG,,1.515869975,1.206760049,,2.819390059,1.847340027,5.662360191,9.298410416,6.799019814,1.844169974,3.081340075,4.142570019,5.137978415,1.5,0.09,0.852973998,3.003390074,2.058789968,2.340850115,2.663640022,2.183928835,0.2,0.60,,7.411429882,1.18769002,1.44817996,3.349099954,0.9,0.51,,0.491847008,#DIV/0!
105,DAG 16:0;0_22:2;0,DAG,,,,,,0,,,1.702180028,,,0.770352006,1.236266017,up,NA,,,,0.312261999,,0.312261999,Up,Up,,,,,0,NA,NA,,,
106,DAG 16:0;0_22:4;0,DAG,1.296210051,1.052680016,0.281001002,0.651844025,1.176360011,0.891619021,1.932770014,3.356060028,16.2595005,0.995275021,0.866074026,1.06783998,4.079586595,2.2,0.27,0.218245998,1.130249977,0.580928981,1.257470012,0.958522975,0.829083589,-0.1,0.82,0.387407988,3.195849895,0.547468007,0.40595299,1.13416972,0.3,0.72,,,
107,DAG 16:0;0_22:5;0,DAG,,1.573330045,1.190060019,1.760419965,2.816689968,1.835124999,,9.051110268,17.70730019,1.903450012,1.910480022,2.168080091,6.548084116,1.8,0.22,0.65862298,1.996109962,1.598180056,2.065020084,1.317649961,1.527116609,-0.3,0.49,1.134119987,6.492499828,1.535640001,0.744933009,2.476798207,0.4,0.66,0.645133972,,
108,DAG 16:0;0_22:6;0,DAG,30.52129936,10.70540047,10.25940037,13.61760044,26.22710037,18.2661602,47.89989853,78.41100311,99.07859802,15.54609966,24.53660011,20.91209984,47.73071655,1.4,0.10,9.029720306,21.9605999,16.68729973,9.786259651,10.28380013,13.54953594,-0.4,0.36,11.48519993,41.57820129,16.15460014,5.845459938,18.76586533,0.0,0.95,2.4693501,1.953809977,-0.3
109,DAG 16:0;0_23:0;0,DAG,6.105319977,,,,,6.105319977,,,,,,,0,down,NA,,,,,,0,Down,NA,,,,,0,Down,NA,,,
110,DAG 16:0;0_24:1;0,DAG,,1.333610058,,,,1.333610058,,,,,0.321350008,,0.321350008,-2.1,NA,,,,0.406729996,,0.406729996,-1.7,Down,,3.17118001,,,3.17118001,1.2,NA,,0.604282022,#DIV/0!
111,DAG 16:0;0_24:4;0,DAG,,,,,,0,,,1.378489971,,,,1.378489971,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,,
112,DAG 16:1;0_16:1;0,DAG,0.30152601,0.163192004,0.148223996,0.397087008,0.434873015,0.288980407,0.482764006,1.184430003,0.379763007,0.164406002,0.27046299,,0.496365201,0.8,0.31,,,0.184909001,0.424369007,0.413865,0.341047669,0.2,0.61,0.132010996,0.195467994,0.169083998,0.524800003,0.255340748,-0.2,0.76,2.036819935,1.862699986,-0.1
669,PE 17:0;0_22:5;0,PE,2.378950119,1.130249977,,1.60126996,1.126680017,1.559287518,,,,,,,0,Disappear,Down,,2.2292099,,,,2.2292099,0.5,NA,,,0.951628029,,0.951628029,-0.7,Down,,,
114,DAG 16:1;0_18:0;0,DAG,3.159250021,1.103989959,1.461599946,2.709419966,4.846459866,2.656143951,5.774799824,12.2816,5.278339863,2.073060036,3.679939985,2.084589958,5.195388277,1.0,0.20,0.713814974,2.318989992,1.729969978,3.138400078,2.118109941,2.003856993,-0.4,0.42,1.271479964,3.176199913,1.468209982,0.989198029,1.726271972,-0.6,0.32,3.374160051,4.639180183,0.5
115,DAG 16:1;0_18:1;0,DAG,5.27312994,,3.463819981,8.820839882,14.89780045,8.113897562,11.91899967,28.01530075,7.749829769,3.690870047,7.705319881,4.626560211,10.61781339,0.4,0.63,,3.38248992,4.36026001,8.53993988,3.8285501,5.027809978,-0.7,0.31,2.943939924,5.918159962,2.973150015,2.379980087,3.553807497,-1.2,0.14,12.40369987,7.979050159,-0.6
116,DAG 16:1;0_18:2;0,DAG,7.701759815,2.882050037,5.651480198,11.4144001,19.04509926,9.338957882,15.56260014,35.98920059,8.546159744,5.03030014,7.032479763,5.978919983,13.02327673,0.5,0.55,1.742840052,3.705290079,4.846670151,7.589519978,3.393939972,4.255652046,-1.1,0.12,5.038899899,9.977560043,4.594890118,2.131829977,5.435795009,-0.8,0.30,2.334569931,1.560150027,-0.6
117,DAG 16:1;0_18:3;0,DAG,,,,,,0,,4.556829929,,,,,4.556829929,up,Up,,,,,,0,NA,NA,,0.944748998,,,0.944748998,Up,Up,,,
118,DAG 16:1;0_20:1;0,DAG,,,,,,0,1.261989951,,,0.593078971,0.603102028,,0.819390317,up,Up,,,,,0.281275988,0.281275988,Up,Up,,,,0.199062005,0.199062005,Up,Up,0.492455006,0.587642014,0.3
119,DAG 16:1;0_20:2;0,DAG,,,,,,0,0.527368009,1.457949996,,,0.354079008,,0.779799004,up,Up,,0.30735901,0.262712985,0.418790013,,0.329620669,Up,Up,0.25011,0.359032989,,,0.304571494,Up,Up,0.574306011,0.51175499,-0.2
120,DAG 16:1;0_20:3;0,DAG,0.720439017,0.250479996,0.225409001,0.485094994,1.125519991,0.5613886,1.892719984,1.926959991,1.359320045,0.503057003,0.956867993,0.580356002,1.203213503,1.1,0.08,0.203975007,0.498207986,0.311280012,0.423175991,0.448134989,0.376954797,-0.6,0.32,,1.140910029,0.414323002,,0.777616516,0.5,0.55,0.757158995,0.345990986,-1.1
121,DAG 16:1;0_20:4;0,DAG,,0.411621004,,,,0.411621004,2.349989891,3.788000107,3.170269966,0.794777989,1.357229948,1.616559982,2.179471314,2.4,Up,0.256677002,0.77047199,1.002629995,0.532438993,,0.640554495,0.6,NA,0.418215007,2.315299988,0.44462201,,1.059379001,1.4,Up,,,
122,DAG 16:1;0_22:0;0,DAG,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,0.275777996,#DIV/0!
123,DAG 16:1;0_22:6;0,DAG,0.821859002,,0.42158401,0.684731007,,0.642724673,2.085429907,4.039680004,3.226860046,,1.078160048,0.595721006,2.205170202,1.8,0.12,,,1.396829963,,,1.396829963,1.1,NA,0.564710021,1.778789997,,,1.171750009,0.9,0.35,,,
124,DAG 16:1;0_24:0;0,DAG,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,0.691590011,#DIV/0!
125,DAG 16:1;0_24:1;0,DAG,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,0.444640994,#DIV/0!
126,DAG 16:2;0_18:0;0,DAG,,,,,,0,,,,,,,0,NA,NA,,,,0.303158998,,0.303158998,Up,Up,,,,,0,NA,NA,,,
127,DAG 16:2;0_18:2;0,DAG,,,,,,0,,5.628610134,,,,,5.628610134,up,Up,,,,,,0,NA,NA,,2.077229977,,,2.077229977,Up,Up,,,
128,DAG 17:0;0_18:0;0,DAG,,1.629299998,,,,1.629299998,,,,,,,0,down,NA,,,,,,0,Down,NA,,,,,0,Down,NA,,,
129,DAG 17:0;0_18:1;0,DAG,,1.368499994,,1.440670013,3.288559914,2.03257664,,7.269830227,,,,,7.269830227,1.8,Up,,,,1.98337996,2.03309989,2.008239925,0.0,0.98,,,,1.829180002,1.829180002,-0.2,NA,1.440109968,1.492319942,0.1
130,DAG 17:0;0_18:2;0,DAG,7.00797987,2.863369942,2.214270115,3.553639889,8.390890121,4.806029987,,11.90060043,,1.906939983,2.879780054,,5.562440157,0.2,0.80,,,,1.160979986,,1.160979986,-2.0,Down,2.364520073,5.097959995,2.849869967,0.901660979,2.803502753,-0.8,0.25,,0.098528102,#DIV/0!
131,DAG 17:1;0_17:1;0,DAG,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,0.048906598,#DIV/0!
132,DAG 17:1;0_18:0;0,DAG,,0.746984005,,1.063799977,2.094099998,1.301627994,,1.840160012,,,,,1.840160012,0.5,Up,,,,0.373999,0.418826997,0.396412998,-1.7,0.18,,,,0.659448981,0.659448981,-1.0,NA,0.495191991,0.737802029,0.6
133,DAG 17:1;0_18:1;0,DAG,1.948040009,0.959838986,1.095149994,2.030780077,3.807529926,1.968267798,,4.48679018,,1.08702004,1.54437995,,2.372730056,0.3,0.71,,,,1.438989997,,1.438989997,-0.5,NA,1.132699966,1.97033,1.17674005,1.014950037,1.323680013,-0.6,0.32,,1.247349977,#DIV/0!
134,DAG 17:1;0_19:2;0,DAG,,,0.264699012,,,0.264699012,0.581579983,,,,,,0.581579983,1.1,Up,,,,,,0,Down,Down,,,,,0,Down,Down,,,
135,DAG 17:1;0_19:3;0,DAG,,,,,0.752354026,0.752354026,,,,,,,0,down,NA,,,,,,0,Down,NA,,,,,0,Down,NA,,,
136,DAG 17:2;0_18:0;0,DAG,,0.112369999,,,,0.112369999,,,,,,,0,down,NA,,,,,,0,Down,NA,,,,,0,Down,NA,,,
678,PE 17:1;0_22:4;0,PE,1.140120029,,,,0.54638499,0.84325251,,,,,,,0,Disappear,Down,,,,,,0,Down,Down,,,0.429127008,,0.429127008,-1.0,Down,,,
695,PE 18:0;0_21:5;0,PE,0.914520979,,,1.265409946,0.986900985,1.055610637,,,,,,,0,Disappear,Down,,,,,,0,Down,Down,,,,,0,Down,Down,,,
139,DAG 18:0;0_18:1;0,DAG,69.99749756,22.43230057,25.66460037,41.82320023,82.86949921,48.55741959,120.1409988,206.3359985,126.6039963,43.32109833,77.6772995,54.81159973,104.8151652,1.1,0.09,19.72669983,56.5984993,42.69879913,58.87730026,44.44729996,44.4697197,-0.1,0.78,28.79229927,67.56079865,36.28139877,16.6595993,37.323524,-0.4,0.52,21.20359993,24.73349953,0.2
140,DAG 18:0;0_18:2;0,DAG,446.1000061,125.0910034,104.8550034,176.7279968,355.7120056,241.6972031,293.2579956,421.993988,203.5610046,99.61930084,140.8609924,124.1070023,213.9000473,-0.2,0.74,62.11360168,118.6849976,86.0164032,75.26799774,62.81990051,80.98058014,-1.6,0.05,147.3390045,218.3009949,174.9629974,57.04430008,149.4118242,-0.7,0.30,3.427979946,3.129899979,-0.1
141,DAG 18:0;0_18:3;0,DAG,4.799600124,1.774500012,2.473619938,3.6786201,8.157090187,4.176686072,8.052319527,17.03120041,3.021670103,2.3740201,2.521310091,2.378599882,5.896520019,0.5,0.56,1.026849985,1.45141995,1.007290006,1.489910007,1.564520001,1.30799799,-1.7,0.03,3.215189934,5.473609924,4.06799984,1.28184998,3.50966242,-0.3,0.67,0.326328993,0.42238,0.4
142,DAG 18:0;0_19:0;0,DAG,,3.280819893,,,,3.280819893,,,,,,,0,down,NA,,,,,,0,Down,NA,,,,,0,Down,NA,,,
143,DAG 18:0;0_20:1;0,DAG,,3.121109962,2.365190029,,5.415510178,3.633936723,8.803509712,12.74300003,9.436699867,4.392159939,6.061049938,5.473259926,7.818279902,1.1,0.07,1.784950018,4.893239975,2.916769981,5.686649799,5.078380108,4.071997976,0.2,0.73,3.490410089,10.31120014,3.536079884,1.84205997,4.794937521,0.4,0.64,1.866320014,1.779729962,-0.1
144,DAG 18:0;0_20:2;0,DAG,4.404829979,2.21310997,1.641219974,2.157759905,4.844449997,3.052273965,7.354320049,7.708280087,7.151390076,2.348860025,5.123169899,3.672019958,5.559673349,0.9,0.06,1.428329945,2.894779921,1.935050011,1.682070017,2.964440107,2.180934,-0.5,0.26,2.32852006,4.340579987,3.732450008,1.528620005,2.982542515,0.0,0.94,2.899339914,2.609250069,-0.2
737,PE 18:2;0_22:5;0,PE,28.66489983,9.46835041,5.648789883,11.55739975,25.10140038,16.08816805,,,,,,,0,Disappear,Down,,6.652219772,5.813020229,,4.559919834,5.675053279,-1.5,0.14,,15.0909996,,,15.0909996,-0.1,NA,,,
146,DAG 18:0;0_20:4;0,DAG,78.48400116,38.65399933,16.13339996,20.6413002,51.89160156,41.16086044,99.33580017,111.9039993,97.02330017,37.20840073,61.64339828,60.80749893,77.98706627,0.9,0.05,32.59180069,40.59400177,25.39909935,15.52939987,30.7935009,28.98156052,-0.5,0.34,35.18489838,63.76499939,56.0503006,19.18020058,43.54509974,0.1,0.88,3.150510073,3.455640078,0.1
147,DAG 18:0;0_20:5;0,DAG,13.94799995,3.912509918,3.238250017,5.033770084,7.380449772,6.702595949,9.130049706,12.10280037,3.869980097,2.640949965,4.168459892,3.99710989,5.984891653,-0.2,0.78,2.069580078,3.723690033,1.832909942,0.852135003,2.023159981,2.100295007,-1.7,0.05,4.790259838,6.334469795,5.346300125,1.995949984,4.616744936,-0.5,0.40,,1.606609941,#DIV/0!
148,DAG 18:0;0_22:1;0,DAG,,1.013620019,,,,1.013620019,,,,,0.721198022,,0.721198022,-0.5,NA,,,,,,0,Down,Down,,2.345350027,,,2.345350027,1.2,NA,,0.224096999,#DIV/0!
149,DAG 18:0;0_22:2;0,DAG,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,0.144399002,#DIV/0!
150,DAG 18:0;0_22:3;0,DAG,,,,,,0,,0.859301984,,,0.810827017,,0.835064501,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,,
151,DAG 18:0;0_22:4;0,DAG,,,,,,0,,,9.846810341,1.562970042,1.603800058,,4.337860147,up,Up,,,,,,0,NA,NA,,,,,0,NA,NA,,,
152,DAG 18:0;0_22:5;0,DAG,,2.172800064,1.624969959,,4.487790108,2.761853377,4.941919804,,13.51369953,1.999619961,1.809630036,,5.566217333,1.0,0.44,,,,1.798619986,2.525990009,2.162304997,-0.4,0.64,1.800140023,5.599780083,2.505850077,1.568050027,2.868455052,0.1,0.94,,,
153,DAG 18:0;0_22:6;0,DAG,35.69100189,11.5376997,8.992630005,11.41989994,30.25629997,19.5795063,38.09180069,44.34000015,61.42219925,15.26080036,21.5121994,19.25149918,33.31308317,0.8,0.18,13.20199966,25.1420002,14.77000046,7.713570118,14.03730011,14.97297411,-0.4,0.48,15.89080048,23.95019913,22.07929993,7.869760036,17.44751489,-0.2,0.77,1.08791995,1.854339957,0.8
154,DAG 18:0;0_24:1;0,DAG,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,0.263031006,#DIV/0!
155,DAG 18:1;0_18:1;0,DAG,36.64369965,9.2228899,25.38430023,57.05160141,104.9020004,46.64089832,74.56199646,182.0379944,68.07730103,31.05369949,48.54679871,26.69239998,71.82836501,0.6,0.42,13.02350044,35.48410034,39.78099823,71.95729828,30.4673996,38.14265938,-0.3,0.67,22.41860008,38.78630066,19.91119957,11.24680042,23.09072518,-1.0,0.26,33.30970001,23.94510078,-0.5
156,DAG 18:1;0_18:2;0,DAG,119.7330017,31.66010094,70.73799896,142.6490021,255.7429962,124.10462,166.5749969,432.9750061,126.6650009,69.71160126,79.36009979,47.22389984,153.7517675,0.3,0.70,23.95149994,61.70500183,58.98609924,95.28299713,44.1792984,56.82097931,-1.1,0.13,70.05319977,103.0559998,64.33409882,22.62919998,65.01812458,-0.9,0.24,,,
157,DAG 18:1;0_18:3;0,DAG,11.24909973,2.675980091,6.835159779,13.67650032,23.90500069,11.66834812,17.56760025,44.82350159,8.799019814,5.420450211,6.151410103,4.33081007,14.51546534,0.3,0.72,2.093549967,4.219669819,3.941489935,5.99887991,3.51199007,3.95311594,-1.6,0.07,7.082670212,11.31779957,5.93637991,2.241980076,6.644707441,-0.8,0.29,0.750603974,0.598080993,-0.3
688,PE 18:0;0_19:4;0,PE,0.494253993,,,0.274865001,0.470340997,0.41315333,,0.253937006,,,,,0.253937006,-0.7,NA,,,,,,0,Down,Down,,,,,0,Down,Down,,,
159,DAG 18:1;0_20:1;0,DAG,7.552810192,4.273769855,5.841650009,5.242980003,20.74239922,8.730721855,20.64590073,38.34960175,13.90030003,10.40380001,9.537779808,5.747260094,16.43077374,0.9,0.23,2.550770044,6.134449959,5.091050148,8.704859734,6.486179829,5.793461943,-0.6,0.39,3.468369961,9.238570213,5.184209824,2.110019922,5.00029248,-0.8,0.35,2.587009907,4.219789982,0.7
160,DAG 18:1;0_20:2;0,DAG,,,,,,0,4.068500042,7.128920078,4.70799017,,,,5.30180343,up,Up,,,1.948920012,1.922919989,,1.93592,Up,Up,,2.071749926,,,2.071749926,Up,Up,1.857560039,,
741,PE 19:0;0_20:5;0,PE,1.109339952,0.48517701,,,0.585282981,0.726599981,,,,,,,0,Disappear,Down,,,,,,0,Down,Down,,,,,0,Down,Down,,,
744,PE 19:1;0_20:4;0,PE,,1.009050012,,,1.196179986,1.102614999,,,,,,,0,Disappear,Down,,,,,,0,Down,Down,,,,,0,Down,Down,,,
163,DAG 18:1;0_20:5;0,DAG,4.230289936,0.906395972,0.971844018,1.95480001,2.375129938,2.087691975,4.758619785,9.370909691,3.716029882,1.252189994,2.041450024,2.013489962,3.858781556,0.9,0.25,,1.448359966,1.538810015,0.628307998,0.824679971,1.110039487,-0.9,0.21,1.047279954,6.407820225,0.923201025,0.508274972,2.221644044,0.1,0.93,,0.955482006,#DIV/0!
164,DAG 18:1;0_22:0;0,DAG,,,,,,0,,,,,3.304660082,,3.304660082,up,NA,,,,2.647099972,,2.647099972,Up,Up,,,,,0,NA,NA,,,
165,DAG 18:1;0_22:1;0,DAG,,,0.806720018,,,0.806720018,,,,1.240049958,2.691950083,,1.966000021,1.3,Up,,,,,,0,Down,Down,,,,,0,Down,Down,,1.179929972,#DIV/0!
166,DAG 18:1;0_22:2;0,DAG,,,,,,0,,,,,1.021180034,,1.021180034,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,,
167,DAG 18:1;0_22:3;0,DAG,,,,,,0,,,1.170420051,,0.568324983,,0.869372517,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,,
168,DAG 18:1;0_22:4;0,DAG,,0.483453006,0.305792987,,1.209619999,0.666288664,1.317960024,5.524940014,7.623300076,0.825230002,0.569773018,,3.172240627,2.3,0.24,,,,1.343989968,0.787352026,1.065670997,0.7,0.40,0.26623401,1.796769977,0.257562995,0.36975199,0.672579743,0.0,0.99,,,
169,DAG 18:1;0_22:5;0,DAG,1.429299951,0.688853025,,1.180060029,,1.099404335,2.920449972,6.289879799,11.3366003,1.286530018,1.533370018,,4.673366022,2.1,0.21,,,1.988180041,2.192830086,1.221879959,1.800963362,0.7,0.13,0.676563978,2.756669998,0.672747016,,1.368660331,0.3,0.73,0.499848992,0.517979026,0.1
170,DAG 18:1;0_22:6;0,DAG,12.73419952,3.33197999,5.293499947,8.276100159,14.40219975,8.807595873,26.43849945,47.05569839,59.05099869,9.467430115,14.02740002,9.663229942,27.61720943,1.6,0.08,4.688149929,15.04529953,17.98590088,10.66390038,9.73143959,11.62293806,0.4,0.39,5.104680061,22.77549934,6.8302598,3.424590111,9.533757329,0.1,0.88,2.7692101,3.793659925,0.5
171,DAG 18:1;0_24:0;0,DAG,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,2.622620106,#DIV/0!
172,DAG 18:1;0_24:1;0,DAG,,,,,,0,,,,,,,0,NA,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,2.502609968,#DIV/0!
173,DAG 18:2;0_18:2;0,DAG,99.56130219,26.14220047,51.30400085,84.05460358,142.970993,80.80662003,117.387001,241.173996,72.54779816,37.70470047,44.30360031,27.08040047,90.03291607,0.2,0.83,15.90019989,35.97119904,27.21980095,33.46699905,20.12770081,26.53717995,-1.6,0.03,57.51490021,77.60269928,46.65520096,15.70730019,49.37002516,-0.7,0.26,0.665194988,0.348724008,-0.9
174,DAG 18:2;0_18:3;0,DAG,7.588230133,1.62627995,4.865069866,9.249329567,18.09379959,8.284541821,13.42630005,34.73089981,5.728240013,3.686419964,3.711299896,3.933919907,10.86951327,0.4,0.68,0.984394014,2.098289967,2.404409885,3.664429903,2.449009895,2.320106733,-1.8,0.07,5.307030201,9.543120384,4.161520004,1.296589971,5.07706514,-0.7,0.39,,,
955,PG 16:0;0_20:5;0,PG,0.82702899,0.526269019,,0.344424009,0.806605995,0.626082003,,,,,,,0,Disappear,Down,,,,,,0,Down,Down,0.042284001,0.210620999,0.036854599,0.0757728,0.0913831,-2.8,0.00,,,
176,DAG 18:2;0_20:1;0,DAG,7.713870049,4.315139771,7.560550213,6.977749825,23.07509995,9.92848196,20.03019905,36.55709839,9.020569801,10.40400028,6.680620193,4.401309967,14.51563295,0.5,0.48,2.511709929,3.530070066,3.653079987,4.951179981,3.132669926,3.555741978,-1.5,0.10,4.66286993,8.760239601,5.522049904,,6.315053145,-0.7,0.46,,,
177,DAG 18:2;0_20:2;0,DAG,2.827519894,1.432279944,1.351259947,2.070060015,4.456089973,2.427441955,5.856229782,8.772789955,6.439459801,2.251199961,2.875050068,2.306689978,4.750236591,1.0,0.11,0.857035995,1.920240045,1.816409945,2.380350113,1.659970045,1.726801229,-0.5,0.29,1.620059967,3.557110071,1.57280004,0.730365992,1.870084018,-0.4,0.53,0.201187998,0.166924,-0.3
999,PG 18:2;0_18:3;0,PG,1.592489958,0.66435498,,0.584410012,1.665079951,1.126583725,,,,,,,0,Disappear,Down,,,,,,0,Down,Down,0.046135399,0.123902999,0.030924,,0.066987466,-4.1,0.03,,,
1318,TAG 47:1;0,TAG,,1.041869998,,0.642675996,,0.842272997,,,,,,,0,Disappear,Down,,,,,,0,Down,Down,,,,1.839259982,1.839259982,1.1,NA,,,
180,DAG 18:2;0_20:5;0,DAG,7.442500114,,1.544630051,2.585239887,,3.857456684,7.645160198,10.20330048,3.924439907,,2.745680094,2.984999895,5.500716114,0.5,0.51,,,2.948719978,,,2.948719978,-0.4,NA,2.157740116,16.20170021,,,9.179720163,1.3,0.42,,,
181,DAG 18:2;0_22:0;0,DAG,,,0.939680994,,,0.939680994,,,,1.286139965,2.94385004,,2.114995003,1.2,Up,,,,,,0,Down,Down,,,,,0,Down,Down,,,
182,DAG 18:2;0_22:1;0,DAG,,,,,,0,,7.697450161,,,3.072710037,,5.385080099,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,,
183,DAG 18:2;0_22:2;0,DAG,,,,,,0,,,0.747713029,0.383919001,,,0.565816015,up,NA,,,,,,0,NA,NA,,,,,0,NA,NA,,,
184,DAG 18:2;0_22:3;0,DAG,,0.158024997,,,,0.158024997,,,1.136180043,,,,1.136180043,2.8,Up,,,,0.26631999,,0.26631999,0.8,NA,,0.627439022,,,0.627439022,2.0,NA,,,
185,DAG 18:2;0_22:4;0,DAG,,0.812434018,,0.621357977,,0.716895998,1.322049975,2.766119957,7.722990036,0.71727699,0.550988972,,2.615885186,1.9,0.43,,0.591314018,0.484082997,0.85729301,0.494524002,0.606803507,-0.2,0.48,0.433293998,1.570269942,,,1.00178197,0.5,0.67,,,
