Sample Name,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_A,NegMSMSALL-CAS9_B,NegMSMSALL-CAS9_B,NegMSMSALL-CAV_A,NegMSMSALL-CAV_A,NegMSMSALL-CAV_B,NegMSMSALL-CAV_B,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_A,NegMSMSALL-CAVIN_B,NegMSMSALL-CAVIN_B,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_A,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-1g_B,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_A,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS2-mg_B,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_A,NegMSMSALL-CERS5_B,NegMSMSALL-CERS5_B,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_A,NegMSMSALL-Flot2_B,NegMSMSALL-Flot2_B,NegMSMSALL-RAJU-Blank,NegMSMSALL-RAJU-Blank,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_A,NegMSMSALL-SPTLC_B,NegMSMSALL-SPTLC_B,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_A,NegMSMSALL-UGCG_B,NegMSMSALL-UGCG_B,NegMSMSALL-WT_A,NegMSMSALL-WT_A,NegMSMSALL-WT_B,NegMSMSALL-WT_B
Group,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1,Group 1
DMPE 36:4 (FA 20:4),15707.4927,13335.2158,14353.9287,15091.8864,10920.0012,9933.8343,9426.3146,9539.2332,12643.254,11177.813,11079.7661,11854.538,10982.8283,9909.9603,14224.4771,9971.6175,10672.4686,11043.3509,15091.4532,13052.5533,15208.1467,14959.1271,15344.2825,15575.8241,10939.9924,11156.3729,11355.3666,10350.6234,493.3414,231.8875,7176.6787,7524.0659,8116.305,8364.811,5029.5256,10722.7828,9513.1281,9633.5177,8369.29,7931.8581,8402.776,8318.0825
DMPE 36:4 (FA 20:3),1130.0283,1078.4135,983.4363,964.6364,1210.0573,1184.8926,1041.5313,939.3524,1533.5419,1328.9035,1222.1972,1315.7792,1278.2011,1111.5922,1723.3254,1336.0381,1295.5248,1559.9406,1898.3154,1826.0023,1775.0463,1724.5258,1627.9799,1591.9226,1324.5483,1317.2325,1252.8458,1223.4333,40,0,723.8183,765.7155,940.9055,775.4812,323.4097,641.9248,456.6217,463.1149,1288.3715,1320.3712,1331.1166,1310.5006
DMPE 36:4 (FA 22:4),1199.6653,1077.128,1038.9962,1252.9393,1034.4089,919.6264,822.627,745.2075,1484.9527,1371.5834,1300.3515,1338.5702,918.2941,822.8453,1334.6373,939.9987,1162.8706,1154.2838,1358.0815,1394.348,1125.8794,1170.8844,1119.0235,1139.7935,950.1702,857.2891,909.158,876.5255,10.8999,0,682.5858,695.6601,759.2903,780.2047,526.3139,1169.6403,1030.8779,1029.9083,844.1172,755.9934,844.0997,764.4245
DMPE 36:4 (FA 22:3),188.9249,175.9374,126.4381,227.9249,45,42,40,59,135,131.3086,104,94,79,86,106.7424,88.6558,93,94,145,145,159,142,164,126.1449,0,68.1825,40,45,0,0,65,49,72,86,86,111,79,103,126.1449,107,120,130
PE 38:4 (LPE e),539.5478,515.3473,479.2624,466.2496,303.6996,356.0714,277.2006,330.9286,420.211,434.4882,405.2619,464.5191,359.0643,355.8678,527.9829,253.4928,328.1403,421.9923,449.3788,472.7562,509.9419,429.1882,449.6429,606.8555,357.9704,374.0057,479.5204,424.8427,22,0,283.1646,280.6636,237.6601,269.6698,0,418.725,336.9622,279.8907,300.1711,229.1751,242.0432,219.7476
PE 38:4 (PE),719.6106,609.1759,563.0621,687.6951,632.2232,387.7351,430.8286,412.667,544.2052,479.9839,584.4917,512.2396,475.3318,348.1242,592.984,431.1389,439.4264,482.0159,672.305,601.1752,631.9859,623.5393,658.9914,785.4066,419.9987,420.3822,496.142,458.1826,22,0,294.1826,390.9924,423.367,411.1078,148.1149,434.2628,413.0627,377.8128,396.8007,426.064,413.4642,432.5269
DMPE 36:4 (DMPE),101.5671,97.9195,109.6899,149.8863,99.5308,152.8029,87.7763,85.3253,108.0858,118.2403,61.4063,101.4345,142.3092,84.5699,189.1201,76.4538,174.3647,172.5942,159.7168,188.2942,163.7998,147.7103,124.983,174.2639,139.5311,128.589,138.1998,118.5361,0,0,63.3368,88.9561,88.5902,109.451,74.7659,126.5591,123.5298,78.8588,145.7657,157.1969,123.7123,159.0771
PE O-40:10 (FA 20:5),78.2151,30.4363,21.7216,24.2844,21.8601,0,92.2053,99.0357,4.2743,50.6666,10.4059,35.2782,15.4657,4.6704,92.3225,84.5913,35.474,40.111,15.0516,17.5833,0,17.4315,43.4482,36.7177,19.1378,0,0,0,0,0,0,0,7.2866,0,79.3025,18.0039,97.8206,59.2414,0,0,58.304,73.953
DMPE 36:3 (FA 14:0),157.543,158.5733,112.7632,144.4467,95.0885,89.7124,0,120.779,229.2842,153.6833,0,144.6024,285.2088,207.1786,246.9415,262.9829,261.6112,305.4642,316.7954,308.2937,292.4719,287.7311,299.411,296.2061,283.2846,270.2202,328.2053,292.647,0,0,199.5526,166.6854,165.5708,169.2222,169.1922,159.9141,219.852,190.8829,237.8453,177.3721,149.1328,194.0931
DMPE 36:3 (FA 16:1),964.4104,1134.8016,971.5157,1139.7276,1042.0498,993.7461,1014.0816,1009.9291,1180.9629,1214.2795,1006.2537,1018.1222,1271.4547,1153.5086,1669.0415,1490.1408,1530.9704,1512.1003,1789.5256,1883.3611,1645.1022,1388.5818,1797.6813,1527.8329,1345.6272,1384.8525,1498.3371,0,0,0,713.0731,741.8615,944.3987,640.0157,975.075,885.234,1005.8255,845.3498,1550.0873,1306.0292,1647.6744,1458.226
DMPE 36:3 (FA 16:0),7462.308,6791.1748,7629.9257,8191.4075,5388.3802,5518.2451,5277.4205,5167.2939,5405.0171,5582.0142,5653.9403,5245.4781,5144.1118,4288.9216,5775.0998,5689.5761,5112.1667,5228.1763,5914.5458,6134.5588,6130.6762,5884.084,6778.749,6415.8645,4430.6991,4599.6177,5486.4988,4556.3456,31.2601,0,6765.3035,6671.814,7397.9374,6835.0102,6896.545,6526.5677,6717.194,6764.1016,5084.3251,5027.4769,5850.1845,6292.2094
DMPE 36:3 (FA 18:2),300.0699,244.1514,256.4692,224.92,253.3616,233.8885,288.6563,246.2006,347.5531,407.1848,257.3558,268.1205,356.583,298.3587,425.7537,375.9136,365.8101,345.8868,430.5936,361.2224,458.6558,354.4636,456.7538,485.7392,312.0781,369.5078,321.0207,284.8789,0,0,220.5276,262.5065,240.8385,298.0152,198.3833,183.4343,132.4316,145.2529,380.6078,365.1172,360.7265,305.2911
DMPE 36:3 (FA 18:1),1113.748,1004.8218,969.2432,946.2526,775.8611,669.3842,711.088,644.2858,1109.9599,1126.072,855.1261,933.4117,880.0788,816.2223,1074.9723,1174.8544,1129.6837,1058.4579,1423.8408,1383.6152,1154.8319,1326.9635,1338.5617,1245.5281,1066.6427,1065.9993,998.9034,904.2802,0,0,645.8658,755.692,690.0367,762.9527,658.1627,646.5929,479.6306,677.432,1265.4683,1101.0109,1168.4864,1134.0203
MMPE O-38:3 (FA 18:0),402.1037,412.8677,375.9399,351.1505,499.4281,464.3327,495.5554,617.5214,167.1829,401.2304,198.8472,243.2428,588.0038,336.697,674.7626,762.8776,637.1824,660.2491,725.8792,687.6376,635.3477,638.6945,754.37,666.4947,659.4432,549.894,559.8479,768.9186,34.9941,23.4705,112.2902,144.244,175.6537,206.6023,375.5463,158.3859,280.6852,186.3944,441.7745,332.8744,381.0114,439.8061
PE O-40:10 (FA 20:5),43.4199,44.8232,21.2117,11.1224,9.2264,0,74.589,22.9527,18.7606,1.4218,16.1859,0,0,0,29.1438,20.8222,4.0812,7.8918,0,0,0,0,29.5002,25.3857,0,0,0,0,0,0,0,0,0,0,18.2753,38.3163,0,17.4897,0,0,24.5101,25.2701
DMPE 36:3 (FA 20:3),2483.4775,2203.1176,2296.5763,2228.7183,2173.5363,2069.355,1825.225,2146.781,2007.1666,1766.2639,1662.2274,1699.8335,2222.9276,1990.7734,3014.2877,2793.3165,2481.5802,2560.5705,3333.5651,2900.2643,2975.6309,3030.713,3314.6577,2998.9058,2453.6327,2153.6577,2420.7359,2233.753,103.621,87,1020.3055,1118.8484,1205.4342,1125.5947,1787.174,1535.1666,1452.7758,1270.8475,1728.1236,1797.6005,1865.2237,1744.5857
DMPE 36:3 (FA 20:2),470.6707,484.6426,494.7204,442.2654,524.7666,533.8828,471.9782,460.1678,807.73,803.459,693.7696,583.1748,570.1032,519.8715,654.4392,602.3116,633.9873,618.0085,820.4939,767.9447,763.4729,746.74,930.2216,823.8658,404.4703,437.5296,395.5394,413.2514,0,0,426.1003,282.4193,430.2514,394.6737,262.0959,219,209.6468,201.2216,667.9293,723.5181,625.6793,649.4238
DMPE 36:3 (FA 20:1),67.1063,55.7472,71.4602,58.3227,125,82,106,83,159.5872,116.0979,90.5819,93.0515,124.5714,87.4691,98.4334,137.482,111.2832,121.6628,148.6814,169.1288,132.0808,163.9583,208.8617,132.7291,99.7576,114,109.6349,103,0,0,93,93,91,98,62,52,56,50,124.52,122.2535,124.2965,135.5176
DMPE 36:3 (FA 22:3),159.3888,128.6431,114.1374,123.8453,60.8874,39.0949,45.8999,42.2524,120.7339,132.7951,115.5505,90.4591,83.9106,108.186,122.9599,148.5426,119.3217,153.4591,104.8253,155.8253,111.5532,156.0978,113.0989,128.2118,66,74.701,50.8999,60.8874,0,0,42.8373,49.8262,52.2301,34.3848,71.0311,41.3222,52.3256,61.6414,59.6927,58.4877,83.0968,54.1882
PE 38:3 (FA 22:2),59,45,42,61,27,22,27,23,111,84,74,60,49,32,50.9625,59,69,0,120,52.2205,57,96,88,77,0,27,22,0,0,0,25,0,0,34,0,0,0,22,39,57,47,37
PE 38:3 (LPE e),26.2816,50.4973,25.2136,9.7034,46.1036,17.9849,47.431,39.2067,24.4465,25.9566,17.8297,18.2465,34.3779,34.7613,57.9436,36.4722,68.0331,51.0114,80.4956,51.6298,62.7733,21.4184,101.6703,54.1513,51.6587,33.6608,61.8952,15.0341,0,0,7.76,0,35.686,15.5281,0,4.1428,3.3326,0,39.7233,38.6266,69.4314,23.6192
PE 38:3 (PE),30.3339,74.719,97.6648,47.3095,35.511,60.1625,49.8122,25.7254,17.9562,81.4433,12.5671,63.7499,48.8701,51.3911,24.8745,37.6828,82.3932,41.9666,84.7468,70.1569,78.6978,95.6286,49.6213,47.7509,53.5095,58.8657,39.0403,70.9363,0,0,44.7361,14.741,14.4174,24.8101,14.9367,40.33,57.2867,49.2812,37.8186,46.2797,38.9331,52.7932
DMPE 36:3 (DMPE),143.5995,96.0184,146.5056,157.7891,96.6259,138.7332,101.0684,62.0307,116.0911,102.1392,100.9668,90.1474,100.6751,101.4873,99.5482,111.6216,132.1995,86.1209,114.6579,150.3116,108.6955,111.7748,121.9177,101.3669,78.2004,92.6626,144.201,109.0125,0,0,125.1175,120.2379,104.4929,91.0123,119.3453,127.2732,106.6888,131.5205,97.5021,102.1256,101.6491,137.5852
DMPE 36:3 (18:1(d7)),3.3589,0,0,0,0,0,11.5112,0,0,0,0,0,0,0,0,0,0,7.5577,0,0,0,3.8118,0,0,0,0,0,0,0,0,2.172,0,0,0,0,19.9777,0,0,0,0,0,0
PE O-40:9 (FA 18:3),45,0,0,0,0,0,0,0,0,0,22,0,0,0,0,44,0,0,0,0,0,48.2533,49,69,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,39,52
PE O-40:9 (FA 20:5),115.4997,0,43.7251,72.9406,38.1528,24.4761,146.8826,84.7059,40.361,0,0,53.0201,0,0,113.4526,95.2557,67.4313,34.8219,15.5582,0,0,0,112.1227,80.5471,0,0,17.8005,0,0,0,0,0,0,0,87.8005,57.9154,82.258,84.9298,0,0,86.3074,124.3176
PE O-40:9 (LPE e),11.429,12.1193,10.195,33.0438,23.5602,13.3457,0,6.531,0,28.1794,10.79,11.6107,13.2222,19.0891,7.5345,5.3594,0,33.9841,0,7.7864,19.2982,46.8161,5.9382,11.1876,14.2921,35.9129,15.1257,38.7322,0,0,8.3647,0,1.7626,19.4769,8.383,13.9364,0,22.5994,17.1889,17.3793,13.6609,34.6127
PE O-40:9 (PE),5.7425,0,0,7.8052,0,6.2745,0,8.1398,20.516,0,22.1952,0,0,2.4385,25.6928,10.6868,0,11.1011,15.3739,15.5441,0,0,0,33.1558,0.2195,2.9529,17.2044,0,0,0,0,5.2532,0,0,0,0,0,0,0.4392,4.4705,0,28.9357
DMPE 36:2 (FA 14:0),9.3492,19.6198,7.0825,29.0601,9.6112,0,19.9836,11.8698,43.5392,30.6492,0,24.8792,3.8099,22.6793,42.9561,35.4538,57.9669,5.722,60.8542,23.493,24.463,41.1772,0,13.1632,31.3205,0,37.5203,0,0,0,0,0,0,0,0,0,0,0,27.8219,0,7.633,0
DMPE 36:2 (FA 16:1),228.0993,210.0788,259.7256,251.5018,367.3639,379.5971,320.8391,280.8499,387.3203,312.6731,429.5222,335.5184,233.8556,286.0807,272.4849,457.2524,346.863,299.4992,539.9312,377.7162,383.5848,540.8516,89.7052,433.3694,265.6665,0,267.7517,207.3015,0,0,186.5404,156.8548,185.0556,231.2036,0,111.5673,83.731,103.4849,403.4003,0,422.6621,450.444
DMPE 36:2 (FA 16:0),1819.2709,1752.4093,1962.9085,3251.1767,1285.5673,1287.7142,1232.1098,1399.5503,1451.8797,1359.3406,1344.8929,1479.6126,1096.0786,975.3335,1430.1932,1194.8268,1205.8787,1270.2688,1484.1377,1271.1395,1328.2067,1312.7374,536.0007,1337.9697,1053.6601,0,1251.9021,1277.7235,22.5447,0,1806.4774,1853.7167,1968.8493,1940.992,569.0294,1574.0877,1634.6863,1426.7136,1169.131,0,1329.9352,1233.4967
PE O-40:9 (FA 18:3),4.8494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0582,2.1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMPE 36:2 (FA 18:2),314.4168,256.5941,291.6448,420.9704,107.1194,103.6177,98.2147,151.2147,221.1397,205.1839,174.2655,216.8432,252.9779,161.6601,356.3554,285.8187,205.3778,219.1335,293.3993,344.7626,269.9995,331.049,175.0897,360.7429,255.2579,0,229.9918,251.7495,0,0,124.8644,102.4828,136.0257,118.2465,44.0162,128.6483,101.6725,166.9833,281.5581,0,298.4694,277.7233
DMPE 36:2 (FA 18:1),4510.3254,3667.9485,4355.5585,6272.2256,3691.4505,3524.7715,3395.0129,2921.9727,4679.8987,4398.7664,4027.2888,3885.622,3200.1217,3045.6156,4372.7952,4023.4917,3550.9843,3636.7465,4962.2288,4690.0834,5075.187,5499.1411,2903.6505,5748.2149,3924.4668,0,3292.8764,3389.7448,157.7672,76.9795,2061.9446,2041.3746,2239.5535,2533.7528,1103.2046,2012.4246,1733.3731,1638.8526,5963.2876,0,5639.7673,5393.1602
DMPE 36:2 (FA 18:0),174.9146,155.1994,218.4817,263.6728,245.322,161.6222,170.0665,202.7113,174.9348,229.2562,216.8399,218.2005,198.024,127.2379,247.3337,261.2458,177.9275,196.4031,225.8804,231.3036,220.6304,199.6036,56.0095,207.2556,108.3363,0,178.8606,87.2282,0,0,109.6293,128.7642,129.5129,104.4613,50.2923,86.0068,87.8397,83.4148,153.0881,0,179.8717,133.2746
PE O-40:9 (FA 20:5),49.0674,24.7795,15.7791,0,7.3896,17.14,28.3697,77.9324,0,12.4001,9.0565,8.3494,0,0,43.168,73.9385,4.1563,22.6245,0,0,0,0,0,27.4672,0,0,0,0,0,0,0,0,0,0,0,40.1066,3.2457,0,0,0,13.8113,5.2947
PE O-40:9 (FA 20:4),82.9593,73.4338,12.6355,77.8293,45.07,55.1462,55.9931,63.7182,44.7303,49.0047,46.6189,48.8883,0,0,74.3676,75.953,51.8466,59.468,59.374,0,0,0,3.8146,40.3064,0,0,23.8958,0,0,0,0,0,0,0,24.4305,73.7296,69.5466,76.1239,0,0,57.7618,26.5949
DMPE 36:2 (FA 20:2),479.3905,377.6065,386.9199,434.5944,527.5003,496.8982,496.1916,506.1028,568.6174,596.6884,483.5499,503.2335,373.1835,337.257,457.3919,536.1609,450.7632,543.5613,653.1424,662.8607,571.3226,565.9729,261.6505,760.3369,308.6739,0,297.434,308.1566,37,0,192.7263,251.0664,280.1658,265.9665,84.2874,235.0764,162.6397,168.4662,380.3528,0,361.3017,353.2786
DMPE 36:2 (FA 20:1),1283.8268,1146.5265,1225.7346,1310.628,1401.1487,1200.435,1141.7446,1279.198,2023.2981,1931.0382,1597.4207,1551.0545,1373.9045,1189.4023,1756.5651,1661.2426,1462.5587,1378.1997,1888.7665,1787.8674,1935.2433,1945.7861,1025.2172,2159.9129,1298.2777,0,1060.1244,1160.6586,56,42,802.5301,780.7517,884.3392,1084.7052,296.8066,563.181,425.2995,452.0439,2069.206,0,1960.3351,1932.0531
PE O-40:9 (FA 22:6),21.9975,0,0,0,0,0,0,0,0,0,22,0,0,0,0,24,0,0,0,0,0,13,25,21.997,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,25,22
DMPE 36:2 (FA 22:2),11.2524,19.8874,26.7307,12.4474,16.1324,20.1449,17.1324,19.7424,51.9145,28.1898,48.2763,49.5484,34.2774,34.1199,63.0717,47.5126,35.7306,32.0323,42.6997,71.9086,49.0574,48.2774,24.0043,49.0038,22,0,14.1449,0,0,0,0,0,0,0,0,0,0,0,13.3024,0,13.0824,29.1074
PE 38:2 (FA 22:1),93,101,111,115,172,84,138,120,194.6117,154.8706,116,128,65,84,123,117,82,121,167,137,133,142,96,179,74,0,74,69,0,0,48.9467,63.9432,69,76,0,40,42,29,126,0,108,102
PE 38:2 (LPE e),50.6541,43.5495,65.8469,26.8199,47.0779,52.9254,71.932,38.4075,84.8728,60.0637,54.1022,71.274,33.3561,44.0776,52.8035,58.4137,31.3686,57.9484,88.7474,52.9614,70.6344,81.3608,52.0782,98.0171,50.9396,0,58.2672,46.0882,0,0,34.684,13.7117,28.9481,56.3965,24.578,26.4943,16.9048,16.0948,49.6192,0,76.0919,54.2169
PE 38:2 (PE),86.0765,53.395,50.4611,50.7932,68.6738,51.0127,63.5016,62.6731,106.8282,65.9859,85.5395,76.29,77.4429,53.8993,65.0157,82.5681,84.9998,60.6562,98.8469,77.023,94.7676,84.4674,67.629,94.2945,59.0517,0,67.849,35.5118,0,0,39.7377,31.7458,30.4392,9.6281,20.8716,15.1408,0,24.4478,109.0516,0,111.0534,60.1709
DMPE 36:2 (DMPE),28.9974,60.0903,48.5705,88.8651,45.412,13.4626,32.7266,17.4567,35.5383,54.589,17.4763,59.1725,19.6944,17.2755,29.6687,37.1096,26.2634,24.554,25.7065,12.7429,31.5199,33.5502,32.2382,38.7881,21.7767,0,23.7685,9.6541,0,0,23.9554,19.1982,34.8786,21.6417,9.9027,26.1293,29.5362,20.1013,48.1187,0,53.6753,37.5915
DMPE 36:1 (FA 16:1),205.0505,177.5257,187.4485,242.7371,220.8459,260.5162,187.4477,252.3328,340.9204,300.4641,253.6497,257.381,366.7527,344.7359,353.5121,380.2311,352.827,404.1788,351.9482,403.0243,332.4617,307.587,464.7081,412.0244,359.5085,335.821,400.5295,281.7451,0,0,0,0,199.0546,220.6557,148.4597,174.7548,93.579,119.5279,399.2924,292.1377,405.1647,404.659
DMPE 36:1 (FA 16:0),93.1786,95.827,29.1731,35.5178,103.5891,120.9583,157.063,138.0711,87.4564,62.5266,111.0386,91.6835,85.1142,86.4639,81.8832,74.1839,76.5864,59.8493,114.2788,101.1234,101.5456,166.0678,44.7847,90.609,67.0107,133.4798,102.212,43.9388,0,0,79.6247,73.4737,132.123,114.9557,64.45,80.1669,32.544,0,100.8877,113.2858,90.1893,54.9933
DMPE 36:1 (FA 18:1),2346.3014,2020.2442,2105.3646,3207.5977,1501.5871,1237.2747,1167.3761,964.57,2034.0027,1987.2195,1704.5472,1692.5166,1787.7373,1427.3427,1989.6226,2014.7137,1864.8807,1894.1107,2678.1713,2564.9808,2781.0565,2739.1948,2670.8784,2736.5567,1701.6265,2249.4757,1566.0392,1402.1029,0,0,671.6305,592.487,732.9256,724.0059,921.0936,903.3649,832.5483,733.9429,2825.1884,2586.4798,2763.8813,2576.1256
DMPE 36:1 (FA 18:0),773.5203,666.1326,702.6218,730.5417,868.1113,726.9706,774.5623,618.8399,795.0094,782.9545,840.429,692.6266,847.029,651.3584,1013.6397,1041.3687,614.9384,772.9374,912.1824,919.8913,1059.396,1078.0296,1182.6294,1165.2731,552.5506,526.6544,501.5903,414.7792,0,0,557.5465,502.1377,619.1017,586.8717,471.9447,434.5479,379.6123,424.9775,971.0855,949.1081,1001.8957,876.6191
PE O-40:8 (FA 20:5),39.2993,11.3499,17.411,0,0,0,0,0,0,4.5415,0,0,0,0,0,51.9778,0,0,0,0,0,0,37.2868,7.345,0,0,0,0,0,0,0,0,0,0,12.8349,0,0,0,0,0,13.279,0
PE O-40:8 (FA 20:4),55.5694,93.1288,31.8969,63.7607,57.119,47.3324,80.9323,98.5572,45.1733,56.0487,53.8842,21.4032,49.2039,29.0889,41.171,75.1638,41.5888,54.3362,59.6018,56.1226,59.9005,65.2872,61.3531,70.0152,56.6092,44.138,24.306,36.5715,0,0,25.5735,16.4481,32.3968,21.8105,68.9893,96.4433,27.3078,29.4749,17.3449,33.6678,6.7604,38.5478
PE O-40:8 (FA 20:3),4.8179,6.4305,0,0,0,0,0,0,0,12.7179,0,0,0,0,0,7.4075,0,0,0,0,0,0,4.0222,5.4249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4754,0
DMPE 36:1 (FA 20:1),292.1523,262.0734,218.731,330.6526,185.5175,141.2295,186.4772,131.2145,230.1014,265.7063,215.4693,245.2606,206.9555,173.786,282.1602,241.1156,328.409,318.0565,290.4502,261.9569,331.2392,347.9817,360.7904,387.3764,197.312,298.264,216.3106,136.2134,0,0,105.2022,172.9923,155.443,169.6906,189.8637,102.1987,138.6143,143.1958,251.1697,283.9354,255.4754,267.9163
DMPE 36:1 (FA 20:0),167.2456,199,158,160.6468,125,110.3713,133,141.521,133.521,165,162,160,123.6468,138,174.4129,176.2456,165,146.6544,163.521,130.6468,245.0735,268.521,253.1199,224.7655,174.6468,160,149.2456,167,0,0,64,66,79,69,125,118,118,84,168.3713,162,194.3953,147
DMPE 36:1 (FA 22:1),34.55,32.8231,33.9145,29.5511,38.372,48.8888,37.4613,19.0968,30.9847,54.8175,18.3097,49.3699,21.757,25.3677,33.8242,50.3693,0,18.0059,14.8263,32.5521,34.9156,26.0978,48.7176,40.736,22.3598,0,0,0,0,0,30.2988,28.6718,49.6391,0,0,0,0,0,20.5516,47.17,28.1871,27.7322
PE 38:1 (LPE e),100.9646,44.2583,85.2569,65.5399,46.8814,80.1096,94.7863,51.0787,124.0983,74.1261,122.9601,100.6684,67.8778,89.8624,135.9838,85.6435,89.7941,80.9835,129.8167,108.3074,158.4313,109.8189,138.6201,124.0024,67.4336,69.8922,63.49,50.851,0,0,59.9162,53.1485,50.5945,53.9006,64.4984,72.9183,35.3173,63.1593,129.4922,89.7261,121.9029,130.9847
PE 38:1 (PE),154.4101,142.9706,157.5946,163.1685,155.7258,157.7175,142.0142,184.628,201.3023,177.0381,126.4393,181.3288,183.9743,163.1786,249.4744,217.2904,196.5881,162.2648,222.8748,193.2889,284.8636,214.3584,213.2786,287.8313,118.7447,149.8385,129.8938,116.6834,0,0,120.9466,94.8102,169.5272,152.9961,139.107,122.4379,95.6753,71.9178,237.3299,193.5143,231.0529,234.249
MMPE 38:7 (FA 16:1),152.1203,143.865,125.8285,131.6098,71.732,2.8191,106.919,0,47.0251,67.8039,104.1889,71.4299,7.381,44.7464,35.3661,29.8645,98.3536,69.262,94.0351,0,85.3349,106.3187,0,0,88.6777,46.0056,33.2093,87.7559,0,0,30.4814,54.9666,60.7252,39.7269,49.4578,0,21.8185,60.0074,0,163.3737,96.1299,110.3043
MMPE 38:7 (FA 18:2),33.5951,88.0363,99.8351,126.0646,0,25.3483,20.3074,33.5883,0,9.7152,45.6956,8.812,0,0,47.2981,79.0365,40.5687,52.0631,0,0,0,0,25.245,53.8221,0,0,0,0,0,0,0,0,0,0,45.906,34.033,28.3663,14.6116,0,0,0.9794,3.0963
MMPE 38:7 (FA 20:5),75.0121,46.4145,3.1717,0,0,0,48.6316,28.5699,0,29.1425,14.0506,0,0,0,62.5056,38.673,30.4628,0,0,0,0,0,28.0575,33.3397,0,0,0,0,0,0,0,0,0,0,41.6588,47.4613,36.0489,0,0,0,21.0185,37.9888
MMPE 38:7 (FA 22:5),391.2774,0,360.6924,439.8923,488.9823,559.6048,472.2524,441.6674,562.2524,448.2774,374.9249,440.2899,0,284.1074,525.3027,447.006,319.7299,299.2649,434.1006,397.0949,0,412.2524,506.0888,549.8874,235.0949,226.1449,227.9249,162.1279,0,0,303.3809,418.07,426.0584,0,323.8499,272.1074,0,310.1449,516.2403,519.0708,440.1207,499.0704
MMPE 38:7 (FA 16:2),89,81,64,66.0778,58.2365,67,47,64,66,72,74,45,49,52,45,79,91,52,81,62.7095,65.5347,73.9915,95,103,59,81,55,52,0,0,98,74,74,89.2391,50,28.3573,57,54,76,60,84,62
DMPE O-38:7 (FA 16:1),865.6151,748.9456,861.5664,863.9881,563.5724,578.1873,465.8957,505.8057,941.9382,818.9171,734.6653,820.4594,599.1811,485.1944,573.1657,599.6081,558.7895,659.3686,946.7895,698.7209,706.2008,726.4832,735.0028,783.1461,850.0893,898.5397,850.2356,856.1824,0,0,344.9395,339.8684,358.7081,407.8591,439.0133,290.4109,425.1432,400.5021,1157.2586,1014.9123,941.4188,977.0832
DMPE 36:0 (FA 16:0),346.1925,368.0757,414.7661,391.969,360.4703,337.9185,418.8534,493.7504,0,0,470.9041,411.498,538.0422,548.1664,0,0,470.8137,0,582.5799,443.4847,394.3264,466.4169,375.4009,522.5116,449.5782,453.8763,559.0035,475.6064,0,0,447.7875,0,457.7115,470.2232,0,288.2307,0,291.2188,277.2456,266.1018,383.1442,453.4086
MMPE 38:7 (FA 18:2),56.5986,26.7073,6.1715,24.1758,48.7237,39.5996,41.3734,25.9551,41.968,45.3882,23.4796,17.1653,18.0071,16.9991,44.4795,42.4296,46.7363,18.898,73.1394,16.6028,16.2715,69.7855,19.9242,49.3719,61.8223,82.3479,28.2942,46.6159,0,0,31.4671,37.895,59.5041,30.3082,20.2639,34.7076,45.1856,34.6014,28.7609,66.9324,26.6456,42.1537
DMPE 36:0 (FA 18:0),540.7833,536.0898,586.1596,632.0714,386.605,569.9868,426.2452,356.8299,458.5098,456.7951,377.9081,363.6221,378.7139,371.357,659.0145,501.0018,570.3011,525.2692,705.7113,634.444,745.2343,688.5238,627.1671,753.8313,564.6743,719.486,564.0387,652.8122,74.1825,44.9934,173.5964,174.6615,225.5107,252.8315,553.3413,334.184,399.657,347.8315,605.0753,514.2702,554.7264,571.5632
MMPE 38:7 (FA 20:5),63.6486,55.9985,31.1748,26.2331,0,16.9776,120.5929,81.4763,0,0,14.437,16.8678,0,0,28.4164,49.5262,0,17.0775,0,0,0,0,53.6454,25.672,0,0,0,0,0,0,0,0,0,0,56.6806,12.0351,21.1449,36.281,0,0,18.8513,21.8527
