No,feature,structuralcategory,functionalcategory,class,totallength,totaldb,totaloh,Shorthand Notation,SwissLipids Name,SwissLipids ID,SwissLipids rank,category,Reference (pmol) from report
734,PE 18:2;0_20:5;0,GPL,MEM,PE,38,7,0,PE 18:2_20:5,Phosphatidylethanolamine (18:2_20:5),SLM:000068006,SLM:Molecular_Subspecies,GP,
735,PE 18:2;0_22:1;0,GPL,MEM,PE,40,3,0,PE 18:2_22:1,Phosphatidylethanolamine (18:2_22:1),SLM:000068009,SLM:Molecular_Subspecies,GP,
736,PE 18:2;0_22:4;0,GPL,MEM,PE,40,6,0,PE 18:2_22:4,Phosphatidylethanolamine (18:2_22:4),SLM:000068012,SLM:Molecular_Subspecies,GP,
737,PE 18:2;0_22:5;0,GPL,MEM,PE,40,7,0,PE 18:2_22:5,Phosphatidylethanolamine (18:2_22:5),SLM:000068013,SLM:Molecular_Subspecies,GP,
738,PE 18:2;0_22:6;0,GPL,MEM,PE,40,8,0,PE 18:2_22:6,Phosphatidylethanolamine (18:2_22:6),SLM:000068014,SLM:Molecular_Subspecies,GP,
739,PE 18:3;0_20:4;0,GPL,MEM,PE,38,7,0,PE 18:3_20:4,Phosphatidylethanolamine (18:3_20:4),SLM:000068052,SLM:Molecular_Subspecies,GP,
740,PE 19:0;0_20:4;0,GPL,MEM,PE,39,4,0,PE 19:0_20:4,Phosphatidylethanolamine (19:0_20:4),SLM:000068143,SLM:Molecular_Subspecies,GP,
741,PE 19:0;0_20:5;0,GPL,MEM,PE,39,5,0,PE 19:0_20:5,Phosphatidylethanolamine (19:0_20:5),SLM:000068144,SLM:Molecular_Subspecies,GP,
742,PE 19:0;0_21:1;0,GPL,MEM,PE,40,1,0,PE 19:0_21:1,Phosphatidylethanolamine (19:0_21:1),,,GP,
743,PE 19:1;0_19:1;0,GPL,MEM,PE,38,2,0,PE 19:1_19:1,Phosphatidylethanolamine (19:1/19:1),,,GP,
744,PE 19:1;0_20:4;0,GPL,MEM,PE,39,5,0,PE 19:1_20:4,Phosphatidylethanolamine (19:1_20:4),,,GP,
745,PE 20:0;0_20:1;0,GPL,MEM,PE,40,1,0,PE 20:0_20:1,Phosphatidylethanolamine (20:0_20:1),SLM:000068184,SLM:Molecular_Subspecies,GP,
746,PE 20:0;0_20:3;0,GPL,MEM,PE,40,3,0,PE 20:0_20:3,Phosphatidylethanolamine (20:0_20:3),SLM:000068186,SLM:Molecular_Subspecies,GP,
747,PE 20:0;0_20:4;0,GPL,MEM,PE,40,4,0,PE 20:0_20:4,Phosphatidylethanolamine (20:0_20:4),SLM:000068187,SLM:Molecular_Subspecies,GP,
748,PE 20:0;0_20:5;0,GPL,MEM,PE,40,5,0,PE 20:0_20:5,Phosphatidylethanolamine (20:0_20:5),SLM:000068188,SLM:Molecular_Subspecies,GP,
749,PE 20:0;0_22:4;0,GPL,MEM,PE,42,4,0,PE 20:0_22:4,Phosphatidylethanolamine (20:0_22:4),SLM:000068194,SLM:Molecular_Subspecies,GP,
750,PE 20:0;0_22:6;0,GPL,MEM,PE,42,6,0,PE 20:0_22:6,Phosphatidylethanolamine (20:0_22:6),SLM:000068196,SLM:Molecular_Subspecies,GP,
751,PE 20:1;0_20:2;0,GPL,MEM,PE,40,3,0,PE 20:1_20:2,Phosphatidylethanolamine (20:1_20:2),SLM:000068228,SLM:Molecular_Subspecies,GP,
752,PE 20:1;0_20:3;0,GPL,MEM,PE,40,4,0,PE 20:1_20:3,Phosphatidylethanolamine (20:1_20:3),SLM:000068229,SLM:Molecular_Subspecies,GP,
753,PE 20:1;0_20:4;0,GPL,MEM,PE,40,5,0,PE 20:1_20:4,Phosphatidylethanolamine (20:1_20:4),SLM:000068230,SLM:Molecular_Subspecies,GP,
754,PE 20:1;0_20:5;0,GPL,MEM,PE,40,6,0,PE 20:1_20:5,Phosphatidylethanolamine (20:1_20:5),SLM:000068231,SLM:Molecular_Subspecies,GP,
755,PE 20:1;0_22:3;0,GPL,MEM,PE,42,4,0,PE 20:1_22:3,Phosphatidylethanolamine (20:1_22:3),SLM:000068236,SLM:Molecular_Subspecies,GP,
756,PE 20:1;0_22:4;0,GPL,MEM,PE,42,5,0,PE 20:1_22:4,Phosphatidylethanolamine (20:1_22:4),SLM:000068237,SLM:Molecular_Subspecies,GP,
757,PE 20:1;0_22:5;0,GPL,MEM,PE,42,6,0,PE 20:1_22:5,Phosphatidylethanolamine (20:1_22:5),SLM:000068238,SLM:Molecular_Subspecies,GP,
758,PE 20:1;0_22:6;0,GPL,MEM,PE,42,7,0,PE 20:1_22:6,Phosphatidylethanolamine (20:1_22:6),SLM:000068239,SLM:Molecular_Subspecies,GP,
759,PE 20:2;0_20:2;0,GPL,MEM,PE,40,4,0,PE 20:2_20:2,Phosphatidylethanolamine (20:2/20:2),SLM:000095239,SLM:Structural_Subspecies,GP,
760,PE 20:2;0_20:3;0,GPL,MEM,PE,40,5,0,PE 20:2_20:3,Phosphatidylethanolamine (20:2_20:3),SLM:000068271,SLM:Molecular_Subspecies,GP,
761,PE 20:2;0_20:4;0,GPL,MEM,PE,40,6,0,PE 20:2_20:4,Phosphatidylethanolamine (20:2_20:4),SLM:000068272,SLM:Molecular_Subspecies,GP,
762,PE 20:2;0_20:5;0,GPL,MEM,PE,40,7,0,PE 20:2_20:5,Phosphatidylethanolamine (20:2_20:5),SLM:000068273,SLM:Molecular_Subspecies,GP,
763,PE 20:2;0_22:4;0,GPL,MEM,PE,42,6,0,PE 20:2_22:4,Phosphatidylethanolamine (20:2_22:4),SLM:000068279,SLM:Molecular_Subspecies,GP,
764,PE 20:2;0_22:5;0,GPL,MEM,PE,42,7,0,PE 20:2_22:5,Phosphatidylethanolamine (20:2_22:5),SLM:000068280,SLM:Molecular_Subspecies,GP,
765,PE 20:2;0_22:6;0,GPL,MEM,PE,42,8,0,PE 20:2_22:6,Phosphatidylethanolamine (20:2_22:6),SLM:000068281,SLM:Molecular_Subspecies,GP,
766,PE 20:3;0_20:3;0,GPL,MEM,PE,40,6,0,PE 20:3_20:3,Phosphatidylethanolamine (20:3/20:3),SLM:000095305,SLM:Structural_Subspecies,GP,
767,PE 20:3;0_20:4;0,GPL,MEM,PE,40,7,0,PE 20:3_20:4,Phosphatidylethanolamine (20:3_20:4),SLM:000068313,SLM:Molecular_Subspecies,GP,
768,PE 20:3;0_22:1;0,GPL,MEM,PE,42,4,0,PE 20:3_22:1,Phosphatidylethanolamine (20:3_22:1),SLM:000068317,SLM:Molecular_Subspecies,GP,
769,PE 20:3;0_22:3;0,GPL,MEM,PE,42,6,0,PE 20:3_22:3,Phosphatidylethanolamine (20:3_22:3),SLM:000068319,SLM:Molecular_Subspecies,GP,
770,PE 20:3;0_22:4;0,GPL,MEM,PE,42,7,0,PE 20:3_22:4,Phosphatidylethanolamine (20:3_22:4),SLM:000068320,SLM:Molecular_Subspecies,GP,
771,PE 20:3;0_22:5;0,GPL,MEM,PE,42,8,0,PE 20:3_22:5,Phosphatidylethanolamine (20:3_22:5),SLM:000068321,SLM:Molecular_Subspecies,GP,
772,PE 20:4;0_20:4;0,GPL,MEM,PE,40,8,0,PE 20:4_20:4,Phosphatidylethanolamine (20:4/20:4),SLM:000095371,SLM:Structural_Subspecies,GP,
773,PE 20:4;0_22:0;0,GPL,MEM,PE,42,4,0,PE 20:4_22:0,Phosphatidylethanolamine (20:4_22:0),SLM:000068356,SLM:Molecular_Subspecies,GP,
774,PE 20:4;0_22:1;0,GPL,MEM,PE,42,5,0,PE 20:4_22:1,Phosphatidylethanolamine (20:4_22:1),SLM:000068357,SLM:Molecular_Subspecies,GP,
775,PE 20:4;0_22:4;0,GPL,MEM,PE,42,8,0,PE 20:4_22:4,Phosphatidylethanolamine (20:4_22:4),SLM:000068360,SLM:Molecular_Subspecies,GP,
776,PE O-16:0;0/16:0;0,GPL,MEM,PE O-,32,0,0,PE O-16:0/16:0,Phosphatidylethanolamine (O-16:0/16:0),SLM:000098412,SLM:Structural_Subspecies,GP,
777,PE O-16:0;0/16:1;0,GPL,MEM,PE O-,32,1,0,PE O-16:0/16:1,Phosphatidylethanolamine (O-16:0/16:1),SLM:000098413,SLM:Structural_Subspecies,GP,
778,PE O-16:0;0/17:1;0,GPL,MEM,PE O-,33,1,0,PE O-16:0/17:1,Phosphatidylethanolamine (O-16:0/17:1),,,GP,
779,PE O-16:0;0/18:0;0,GPL,MEM,PE O-,34,0,0,PE O-16:0/18:0,Phosphatidylethanolamine (O-16:0/18:0),SLM:000098416,SLM:Structural_Subspecies,GP,
780,PE O-16:0;0/18:1;0,GPL,MEM,PE O-,34,1,0,PE O-16:0/18:1,Phosphatidylethanolamine (O-16:0/18:1),SLM:000098417,SLM:Structural_Subspecies,GP,
781,PE O-16:0;0/18:2;0,GPL,MEM,PE O-,34,2,0,PE O-16:0/18:2,Phosphatidylethanolamine (O-16:0/18:2),SLM:000098418,SLM:Structural_Subspecies,GP,
782,PE O-16:0;0/18:3;0,GPL,MEM,PE O-,34,3,0,PE O-16:0/18:3,Phosphatidylethanolamine (O-16:0/18:3),SLM:000098419,SLM:Structural_Subspecies,GP,
783,PE O-16:0;0/19:3;0,GPL,MEM,PE O-,35,3,0,PE O-16:0/19:3,Phosphatidylethanolamine (O-16:0/19:3),,,GP,
784,PE O-16:0;0/20:0;0,GPL,MEM,PE O-,36,0,0,PE O-16:0/20:0,Phosphatidylethanolamine (O-16:0/20:0),SLM:000098422,SLM:Structural_Subspecies,GP,
785,PE O-16:0;0/20:1;0,GPL,MEM,PE O-,36,1,0,PE O-16:0/20:1,Phosphatidylethanolamine (O-16:0/20:1),SLM:000098423,SLM:Structural_Subspecies,GP,
786,PE O-16:0;0/20:2;0,GPL,MEM,PE O-,36,2,0,PE O-16:0/20:2,Phosphatidylethanolamine (O-16:0/20:2),SLM:000098424,SLM:Structural_Subspecies,GP,
787,PE O-16:0;0/20:3;0,GPL,MEM,PE O-,36,3,0,PE O-16:0/20:3,Phosphatidylethanolamine (O-16:0/20:3),SLM:000098425,SLM:Structural_Subspecies,GP,
788,PE O-16:0;0/20:4;0,GPL,MEM,PE O-,36,4,0,PE O-16:0/20:4,Phosphatidylethanolamine (O-16:0/20:4),SLM:000098426,SLM:Structural_Subspecies,GP,
789,PE O-16:0;0/20:5;0,GPL,MEM,PE O-,36,5,0,PE O-16:0/20:5,Phosphatidylethanolamine (O-16:0/20:5),SLM:000098427,SLM:Structural_Subspecies,GP,
790,PE O-16:0;0/22:1;0,GPL,MEM,PE O-,38,1,0,PE O-16:0/22:1,Phosphatidylethanolamine (O-16:0/22:1),SLM:000098430,SLM:Structural_Subspecies,GP,
791,PE O-16:0;0/22:2;0,GPL,MEM,PE O-,38,2,0,PE O-16:0/22:2,Phosphatidylethanolamine (O-16:0/22:2),SLM:000098431,SLM:Structural_Subspecies,GP,
792,PE O-16:0;0/22:3;0,GPL,MEM,PE O-,38,3,0,PE O-16:0/22:3,Phosphatidylethanolamine (O-16:0/22:3),SLM:000098432,SLM:Structural_Subspecies,GP,
793,PE O-16:0;0/22:4;0,GPL,MEM,PE O-,38,4,0,PE O-16:0/22:4,Phosphatidylethanolamine (O-16:0/22:4),SLM:000098433,SLM:Structural_Subspecies,GP,
794,PE O-16:0;0/22:5;0,GPL,MEM,PE O-,38,5,0,PE O-16:0/22:5,Phosphatidylethanolamine (O-16:0/22:5),SLM:000098434,SLM:Structural_Subspecies,GP,
795,PE O-16:0;0/22:6;0,GPL,MEM,PE O-,38,6,0,PE O-16:0/22:6,Phosphatidylethanolamine (O-16:0/22:6),SLM:000098435,SLM:Structural_Subspecies,GP,
796,PE O-16:0;0/24:4;0,GPL,MEM,PE O-,40,4,0,PE O-16:0/24:4,Phosphatidylethanolamine (O-16:0/24:4),SLM:000098438,SLM:Structural_Subspecies,GP,
797,PE O-16:1;0/16:0;0,GPL,MEM,PE O-,32,1,0,PE O-16:1/16:0,Phosphatidylethanolamine (O-16:1_16:0),SLM:000069948,SLM:Molecular_Subspecies,GP,
798,PE O-16:1;0/16:1;0,GPL,MEM,PE O-,32,2,0,PE O-16:1/16:1,Phosphatidylethanolamine (O-16:1_16:1),SLM:000069949,SLM:Molecular_Subspecies,GP,
799,PE O-16:1;0/17:0;0,GPL,MEM,PE O-,33,1,0,PE O-16:1/17:0,Phosphatidylethanolamine (O-16:1_17:0),SLM:000069951,SLM:Molecular_Subspecies,GP,
800,PE O-16:1;0/17:1;0,GPL,MEM,PE O-,33,2,0,PE O-16:1/17:1,Phosphatidylethanolamine (O-16:1_17:1),,,GP,
801,PE O-16:1;0/18:0;0,GPL,MEM,PE O-,34,1,0,PE O-16:1/18:0,Phosphatidylethanolamine (O-16:1_18:0),SLM:000069952,SLM:Molecular_Subspecies,GP,
802,PE O-16:1;0/18:1;0,GPL,MEM,PE O-,34,2,0,PE O-16:1/18:1,Phosphatidylethanolamine (O-16:1_18:1),SLM:000069953,SLM:Molecular_Subspecies,GP,
803,PE O-16:1;0/18:2;0,GPL,MEM,PE O-,34,3,0,PE O-16:1/18:2,Phosphatidylethanolamine (O-16:1_18:2),SLM:000069954,SLM:Molecular_Subspecies,GP,
804,PE O-16:1;0/18:3;0,GPL,MEM,PE O-,34,4,0,PE O-16:1/18:3,Phosphatidylethanolamine (O-16:1_18:3),SLM:000069955,SLM:Molecular_Subspecies,GP,
805,PE O-16:1;0/19:1;0,GPL,MEM,PE O-,35,2,0,PE O-16:1/19:1,Phosphatidylethanolamine (O-16:1_19:1),,,GP,
806,PE O-16:1;0/19:2;0,GPL,MEM,PE O-,35,3,0,PE O-16:1/19:2,Phosphatidylethanolamine (O-16:1_19:2),,,GP,
807,PE O-16:1;0/20:0;0,GPL,MEM,PE O-,36,1,0,PE O-16:1/20:0,Phosphatidylethanolamine (O-16:1_20:0),SLM:000069958,SLM:Molecular_Subspecies,GP,
808,PE O-16:1;0/20:1;0,GPL,MEM,PE O-,36,2,0,PE O-16:1/20:1,Phosphatidylethanolamine (O-16:1_20:1),SLM:000069959,SLM:Molecular_Subspecies,GP,
809,PE O-16:1;0/20:2;0,GPL,MEM,PE O-,36,3,0,PE O-16:1/20:2,Phosphatidylethanolamine (O-16:1_20:2),SLM:000069960,SLM:Molecular_Subspecies,GP,
810,PE O-16:1;0/20:3;0,GPL,MEM,PE O-,36,4,0,PE O-16:1/20:3,Phosphatidylethanolamine (O-16:1_20:3),SLM:000069961,SLM:Molecular_Subspecies,GP,
811,PE O-16:1;0/20:4;0,GPL,MEM,PE O-,36,5,0,PE O-16:1/20:4,Phosphatidylethanolamine (O-16:1_20:4),SLM:000069962,SLM:Molecular_Subspecies,GP,
812,PE O-16:1;0/20:5;0,GPL,MEM,PE O-,36,6,0,PE O-16:1/20:5,Phosphatidylethanolamine (O-16:1_20:5),SLM:000069963,SLM:Molecular_Subspecies,GP,
813,PE O-16:1;0/21:5;0,GPL,MEM,PE O-,37,6,0,PE O-16:1/21:5,Phosphatidylethanolamine (O-16:1_21:5),,,GP,
814,PE O-16:1;0/22:1;0,GPL,MEM,PE O-,38,2,0,PE O-16:1/22:1,Phosphatidylethanolamine (O-16:1_22:1),SLM:000069966,SLM:Molecular_Subspecies,GP,
815,PE O-16:1;0/22:2;0,GPL,MEM,PE O-,38,3,0,PE O-16:1/22:2,Phosphatidylethanolamine (O-16:1_22:2),SLM:000069967,SLM:Molecular_Subspecies,GP,
816,PE O-16:1;0/22:3;0,GPL,MEM,PE O-,38,4,0,PE O-16:1/22:3,Phosphatidylethanolamine (O-16:1_22:3),SLM:000069968,SLM:Molecular_Subspecies,GP,
817,PE O-16:1;0/22:4;0,GPL,MEM,PE O-,38,5,0,PE O-16:1/22:4,Phosphatidylethanolamine (O-16:1_22:4),SLM:000069969,SLM:Molecular_Subspecies,GP,
818,PE O-16:1;0/22:5;0,GPL,MEM,PE O-,38,6,0,PE O-16:1/22:5,Phosphatidylethanolamine (O-16:1_22:5),SLM:000069970,SLM:Molecular_Subspecies,GP,
819,PE O-16:1;0/22:6;0,GPL,MEM,PE O-,38,7,0,PE O-16:1/22:6,Phosphatidylethanolamine (O-16:1_22:6),SLM:000069971,SLM:Molecular_Subspecies,GP,
820,PE O-16:1;0/24:1;0,GPL,MEM,PE O-,40,2,0,PE O-16:1/24:1,Phosphatidylethanolamine (O-16:1_24:1),SLM:000069973,SLM:Molecular_Subspecies,GP,
821,PE O-16:1;0/24:4;0,GPL,MEM,PE O-,40,5,0,PE O-16:1/24:4,Phosphatidylethanolamine (O-16:1_24:4),SLM:000069974,SLM:Molecular_Subspecies,GP,
822,PE O-16:1;0/24:5;0,GPL,MEM,PE O-,40,6,0,PE O-16:1/24:5,Phosphatidylethanolamine (O-16:1_24:5),SLM:000069975,SLM:Molecular_Subspecies,GP,
823,PE O-16:1;0/24:6;0,GPL,MEM,PE O-,40,7,0,PE O-16:1/24:6,Phosphatidylethanolamine (O-16:1_24:6),SLM:000069976,SLM:Molecular_Subspecies,GP,
824,PE O-16:2;0/18:0;0,GPL,MEM,PE O-,34,2,0,PE O-16:2/18:0,Phosphatidylethanolamine (O-16:2_18:0),,,GP,
825,PE O-16:2;0/18:1;0,GPL,MEM,PE O-,34,3,0,PE O-16:2/18:1,Phosphatidylethanolamine (O-16:2_18:1),,,GP,
826,PE O-16:2;0/18:2;0,GPL,MEM,PE O-,34,4,0,PE O-16:2/18:2,Phosphatidylethanolamine (O-16:2_18:2),,,GP,
827,PE O-16:2;0/20:1;0,GPL,MEM,PE O-,36,3,0,PE O-16:2/20:1,Phosphatidylethanolamine (O-16:2_20:1),,,GP,
828,PE O-16:2;0/20:2;0,GPL,MEM,PE O-,36,4,0,PE O-16:2/20:2,Phosphatidylethanolamine (O-16:2_20:2),,,GP,
829,PE O-16:2;0/20:3;0,GPL,MEM,PE O-,36,5,0,PE O-16:2/20:3,Phosphatidylethanolamine (O-16:2_20:3),,,GP,
830,PE O-16:2;0/20:4;0,GPL,MEM,PE O-,36,6,0,PE O-16:2/20:4,Phosphatidylethanolamine (O-16:2_20:4),,,GP,
831,PE O-17:0;0/16:1;0,GPL,MEM,PE O-,33,1,0,PE O-17:0/16:1,Phosphatidylethanolamine (O-17:0/16:1),SLM:000098478,SLM:Structural_Subspecies,GP,
832,PE O-17:0;0/17:0;0,GPL,MEM,PE O-,34,0,0,PE O-17:0/17:0,Phosphatidylethanolamine (O-17:0/17:0),SLM:000098480,SLM:Structural_Subspecies,GP,
833,PE O-17:0;0/17:1;0,GPL,MEM,PE O-,34,1,0,PE O-17:0/17:1,Phosphatidylethanolamine (O-17:0/17:1),,,GP,
834,PE O-17:0;0/18:1;0,GPL,MEM,PE O-,35,1,0,PE O-17:0/18:1,Phosphatidylethanolamine (O-17:0/18:1),SLM:000098482,SLM:Structural_Subspecies,GP,
835,PE O-17:0;0/18:2;0,GPL,MEM,PE O-,35,2,0,PE O-17:0/18:2,Phosphatidylethanolamine (O-17:0/18:2),SLM:000098483,SLM:Structural_Subspecies,GP,
836,PE O-17:0;0/18:3;0,GPL,MEM,PE O-,35,3,0,PE O-17:0/18:3,Phosphatidylethanolamine (O-17:0/18:3),SLM:000098484,SLM:Structural_Subspecies,GP,
837,PE O-17:0;0/19:1;0,GPL,MEM,PE O-,36,1,0,PE O-17:0/19:1,Phosphatidylethanolamine (O-17:0/19:1),,,GP,
838,PE O-17:0;0/19:2;0,GPL,MEM,PE O-,36,2,0,PE O-17:0/19:2,Phosphatidylethanolamine (O-17:0/19:2),,,GP,
839,PE O-17:0;0/20:1;0,GPL,MEM,PE O-,37,1,0,PE O-17:0/20:1,Phosphatidylethanolamine (O-17:0/20:1),SLM:000098488,SLM:Structural_Subspecies,GP,
840,PE O-17:0;0/20:5;0,GPL,MEM,PE O-,37,5,0,PE O-17:0/20:5,Phosphatidylethanolamine (O-17:0/20:5),SLM:000098492,SLM:Structural_Subspecies,GP,
841,PE O-17:0;0/21:1;0,GPL,MEM,PE O-,38,1,0,PE O-17:0/21:1,Phosphatidylethanolamine (O-17:0/21:1),,,GP,
842,PE O-17:0;0/22:1;0,GPL,MEM,PE O-,39,1,0,PE O-17:0/22:1,Phosphatidylethanolamine (O-17:0/22:1),SLM:000098495,SLM:Structural_Subspecies,GP,
843,PE O-17:0;0/22:5;0,GPL,MEM,PE O-,39,5,0,PE O-17:0/22:5,Phosphatidylethanolamine (O-17:0/22:5),SLM:000098499,SLM:Structural_Subspecies,GP,
844,PE O-17:1;0/16:0;0,GPL,MEM,PE O-,33,1,0,PE O-17:1/16:0,Phosphatidylethanolamine (O-17:1_16:0),SLM:000070078,SLM:Molecular_Subspecies,GP,
845,PE O-17:1;0/16:1;0,GPL,MEM,PE O-,33,2,0,PE O-17:1/16:1,Phosphatidylethanolamine (O-17:1_16:1),SLM:000070079,SLM:Molecular_Subspecies,GP,
846,PE O-17:1;0/17:0;0,GPL,MEM,PE O-,34,1,0,PE O-17:1/17:0,Phosphatidylethanolamine (O-17:1_17:0),SLM:000070081,SLM:Molecular_Subspecies,GP,
847,PE O-17:1;0/17:1;0,GPL,MEM,PE O-,34,2,0,PE O-17:1/17:1,Phosphatidylethanolamine (O-17:1_17:1),,,GP,
848,PE O-17:1;0/18:0;0,GPL,MEM,PE O-,35,1,0,PE O-17:1/18:0,Phosphatidylethanolamine (O-17:1_18:0),SLM:000070082,SLM:Molecular_Subspecies,GP,
849,PE O-17:1;0/18:1;0,GPL,MEM,PE O-,35,2,0,PE O-17:1/18:1,Phosphatidylethanolamine (O-17:1_18:1),SLM:000070083,SLM:Molecular_Subspecies,GP,
850,PE O-17:1;0/18:2;0,GPL,MEM,PE O-,35,3,0,PE O-17:1/18:2,Phosphatidylethanolamine (O-17:1_18:2),SLM:000070084,SLM:Molecular_Subspecies,GP,
851,PE O-17:1;0/20:4;0,GPL,MEM,PE O-,37,5,0,PE O-17:1/20:4,Phosphatidylethanolamine (O-17:1_20:4),SLM:000070092,SLM:Molecular_Subspecies,GP,
852,PE O-17:1;0/20:5;0,GPL,MEM,PE O-,37,6,0,PE O-17:1/20:5,Phosphatidylethanolamine (O-17:1_20:5),SLM:000070093,SLM:Molecular_Subspecies,GP,
853,PE O-17:1;0/22:4;0,GPL,MEM,PE O-,39,5,0,PE O-17:1/22:4,Phosphatidylethanolamine (O-17:1_22:4),SLM:000070099,SLM:Molecular_Subspecies,GP,
854,PE O-17:1;0/22:6;0,GPL,MEM,PE O-,39,7,0,PE O-17:1/22:6,Phosphatidylethanolamine (O-17:1_22:6),SLM:000070101,SLM:Molecular_Subspecies,GP,
855,PE O-17:2;0/16:0;0,GPL,MEM,PE O-,33,2,0,PE O-17:2/16:0,Phosphatidylethanolamine (O-17:2_16:0),,,GP,
856,PE O-17:2;0/17:1;0,GPL,MEM,PE O-,34,3,0,PE O-17:2/17:1,Phosphatidylethanolamine (O-17:2_17:1),,,GP,
857,PE O-17:2;0/18:1;0,GPL,MEM,PE O-,35,3,0,PE O-17:2/18:1,Phosphatidylethanolamine (O-17:2_18:1),,,GP,
858,PE O-17:2;0/20:3;0,GPL,MEM,PE O-,37,5,0,PE O-17:2/20:3,Phosphatidylethanolamine (O-17:2_20:3),,,GP,
859,PE O-18:0;0/14:0;0,GPL,MEM,PE O-,32,0,0,PE O-18:0/14:0,Phosphatidylethanolamine (O-18:0/14:0),SLM:000098539,SLM:Structural_Subspecies,GP,
860,PE O-18:0;0/16:0;0,GPL,MEM,PE O-,34,0,0,PE O-18:0/16:0,Phosphatidylethanolamine (O-18:0/16:0),SLM:000098542,SLM:Structural_Subspecies,GP,
861,PE O-18:0;0/16:1;0,GPL,MEM,PE O-,34,1,0,PE O-18:0/16:1,Phosphatidylethanolamine (O-18:0/16:1),SLM:000098543,SLM:Structural_Subspecies,GP,
862,PE O-18:0;0/16:2;0,GPL,MEM,PE O-,34,2,0,PE O-18:0/16:2,Phosphatidylethanolamine (O-18:0/16:2),SLM:000098544,SLM:Structural_Subspecies,GP,
863,PE O-18:0;0/17:1;0,GPL,MEM,PE O-,35,1,0,PE O-18:0/17:1,Phosphatidylethanolamine (O-18:0/17:1),,,GP,
864,PE O-18:0;0/18:0;0,GPL,MEM,PE O-,36,0,0,PE O-18:0/18:0,Phosphatidylethanolamine (O-18:0/18:0),SLM:000098546,SLM:Structural_Subspecies,GP,
865,PE O-18:0;0/18:1;0,GPL,MEM,PE O-,36,1,0,PE O-18:0/18:1,Phosphatidylethanolamine (O-18:0/18:1),SLM:000098547,SLM:Structural_Subspecies,GP,
866,PE O-18:0;0/18:2;0,GPL,MEM,PE O-,36,2,0,PE O-18:0/18:2,Phosphatidylethanolamine (O-18:0/18:2),SLM:000098548,SLM:Structural_Subspecies,GP,
867,PE O-18:0;0/18:3;0,GPL,MEM,PE O-,36,3,0,PE O-18:0/18:3,Phosphatidylethanolamine (O-18:0/18:3),SLM:000098549,SLM:Structural_Subspecies,GP,
868,PE O-18:0;0/19:1;0,GPL,MEM,PE O-,37,1,0,PE O-18:0/19:1,Phosphatidylethanolamine (O-18:0/19:1),,,GP,
869,PE O-18:0;0/20:0;0,GPL,MEM,PE O-,38,0,0,PE O-18:0/20:0,Phosphatidylethanolamine (O-18:0/20:0),SLM:000098552,SLM:Structural_Subspecies,GP,
870,PE O-18:0;0/20:1;0,GPL,MEM,PE O-,38,1,0,PE O-18:0/20:1,Phosphatidylethanolamine (O-18:0/20:1),SLM:000098553,SLM:Structural_Subspecies,GP,
871,PE O-18:0;0/20:2;0,GPL,MEM,PE O-,38,2,0,PE O-18:0/20:2,Phosphatidylethanolamine (O-18:0/20:2),SLM:000098554,SLM:Structural_Subspecies,GP,
872,PE O-18:0;0/20:3;0,GPL,MEM,PE O-,38,3,0,PE O-18:0/20:3,Phosphatidylethanolamine (O-18:0/20:3),SLM:000098555,SLM:Structural_Subspecies,GP,
873,PE O-18:0;0/20:4;0,GPL,MEM,PE O-,38,4,0,PE O-18:0/20:4,Phosphatidylethanolamine (O-18:0/20:4),SLM:000098556,SLM:Structural_Subspecies,GP,
874,PE O-18:0;0/20:5;0,GPL,MEM,PE O-,38,5,0,PE O-18:0/20:5,Phosphatidylethanolamine (O-18:0/20:5),SLM:000098557,SLM:Structural_Subspecies,GP,
875,PE O-18:0;0/21:1;0,GPL,MEM,PE O-,39,1,0,PE O-18:0/21:1,Phosphatidylethanolamine (O-18:0/21:1),,,GP,
876,PE O-18:0;0/22:0;0,GPL,MEM,PE O-,40,0,0,PE O-18:0/22:0,Phosphatidylethanolamine (O-18:0/22:0),SLM:000098559,SLM:Structural_Subspecies,GP,
877,PE O-18:0;0/22:1;0,GPL,MEM,PE O-,40,1,0,PE O-18:0/22:1,Phosphatidylethanolamine (O-18:0/22:1),SLM:000098560,SLM:Structural_Subspecies,GP,
878,PE O-18:0;0/22:2;0,GPL,MEM,PE O-,40,2,0,PE O-18:0/22:2,Phosphatidylethanolamine (O-18:0/22:2),SLM:000098561,SLM:Structural_Subspecies,GP,
879,PE O-18:0;0/22:3;0,GPL,MEM,PE O-,40,3,0,PE O-18:0/22:3,Phosphatidylethanolamine (O-18:0/22:3),SLM:000098562,SLM:Structural_Subspecies,GP,
880,PE O-18:0;0/22:4;0,GPL,MEM,PE O-,40,4,0,PE O-18:0/22:4,Phosphatidylethanolamine (O-18:0/22:4),SLM:000098563,SLM:Structural_Subspecies,GP,
881,PE O-18:0;0/22:5;0,GPL,MEM,PE O-,40,5,0,PE O-18:0/22:5,Phosphatidylethanolamine (O-18:0/22:5),SLM:000098564,SLM:Structural_Subspecies,GP,
882,PE O-18:0;0/22:6;0,GPL,MEM,PE O-,40,6,0,PE O-18:0/22:6,Phosphatidylethanolamine (O-18:0/22:6),SLM:000098565,SLM:Structural_Subspecies,GP,
