Sample Name,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-A,PosMSMSALL-CAS9-B,PosMSMSALL-CAS9-B,PosMSMSALL-CAV_A,PosMSMSALL-CAV_A,PosMSMSALL-CAV_B,PosMSMSALL-CAV_B,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_A,PosMSMSALL-CAVIN_B,PosMSMSALL-CAVIN_B,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-A,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2_mg-B,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_A,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS2-1g_B,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-A,PosMSMSALL-CERS5-B,PosMSMSALL-CERS5-B,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-A,PosMSMSALL-Flot2-B,PosMSMSALL-Flot2-B,PosMSMSALL-RAJU-Blank,PosMSMSALL-RAJU-Blank,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_A,PosMSMSALL-SPTLC_B,PosMSMSALL-SPTLC_B,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-A,PosMSMSALL-UGCG-B,PosMSMSALL-UGCG-B,PosMSMSALL-WT_A,PosMSMSALL-WT_A,PosMSMSALL-WT_B,PosMSMSALL-WT_B
MMPE O-34:2 (-MMPE),0,0,0,25,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0
PE 34:1 (LPE p),0,0,0,5.3861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3283,0,0,1.0959,0,0,0,0,0,4.2754,11.9962,0,0,24,0
PE 36:6 (LPE p),0,0,0,0,4.1747,2.7922,0,0,0,4.362,0,0,1.107,19.5654,0.6134,15.7966,0,0,21.4667,32,0,0,0,2.547,0,0,0,0,0,0,0,0,0,0,0.7686,14.1799,0,0,0,0,0,0
NAPE 34:3+NH4 (-NAPE (18:1 NH4)),0,0,0,32,0,0,0,0,40,35,50,42,30,32,27,44,23,69,27,27,24,24,25,0,47,25,67,30,0,0,25,42,59,52,0,0,37,0,49,0,25,23
PE 36:1 (LPE p),0,0,0,8.5538,0,0,0,0,0,7.1311,0,0,13.0232,18.1683,14.6701,18.3518,0,0,0,0,0,0,16.5059,12.8889,0,0,0,0,0,0,0,0,0,0,30.1601,17.9578,0,10.6122,0,8.1345,0,0
DMPE 34:0 (-DMPE),0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,32,0,0,0,23,0,0,0,0,0,0,25,0,0,24
PE 40:11 (LPE p),0,0,0,34.8858,24.0452,45.2112,0,0,36.2478,64.7001,0,0,64.0111,85.6038,21.9388,32.3523,18.3169,0,0,0,0,0,22.4273,41.1335,68.8148,133.8811,0,0,0,0,20.3865,0,21.8544,0,80.0959,72.6515,0,0,0,0,0,0
DMPE 38:10 (-DMPE),0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,22,0,0,0,0,0,0,0,0,0
NAPE 38:10+NH4 (-NAPE (16:0 NH4)),0,0,0,25,27,0,34,35,22,25,0,0,0,27,0,0,0,0,35,51,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,45,19,0,0,0,0
MMPE O-40:1 (-MMPE),0,0,0,12,0,29,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,27,27,25,24,0,0,0,0,0,0,0
NAPE 38:0+NH4 (-FA 13:0 (NH4)),0,0,0,28,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,27
DMPE 40:6 (-DMPE),0,0,0,22,0,0,0,24,0,25,28,27,0,0,0,25,23,22,0,25,22,0,23,0,0,0,0,0,0,0,0,22,0,22,0,29,0,0,0,0,0,0
NAPE 40:6+NH4 (-NAPE (18:0 NH4)),0,0,0,23,0,0,0,0,0,22,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
NAPE 40:5+NH4 (-FA 17:0 (NH4)),0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,33,25,0,0
NAPE 40:3+NH4 (-FA 15:1 (NH4)),0,0,0,23,0,0,0,0,24,0,27,0,0,40,0,0,0,0,27,0,0,0,0,27,0,0,27,0,0,0,30,28,0,0,32,0,0,28,0,0,0,32
NAPE 40:1+NH4 (-FA 13:1 (NH4)),0,0,0,22,0,0,0,0,0,0,0,23,0,0,0,22,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,23,40
NAPE 42:6+NH4 (-FA 15:3 (NH4)),0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 42:6+NH4 (-FA 17:3 (NH4)),0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE O-48:12 (-PE),0,0,0,38,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 44:6+NH4 (-FA 17:1 (NH4)),0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
PE O-48:0 (-PE),0,0,0,44,27,0,0,30,0,39,38,0,35,49,45,30,32,15,0,37,38,50,40,42,25,23,42,33,0,0,32,39,40,54,0,0,30,0,54,42,0,34
NAPE 46:6+NH4 (-FA 18:3 (NH4)),0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 48:8+NH4 (-FA 14:1 (NH4)),0,0,0,22,0,0,0,0,32,35,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,99,70,76
NAPE 48:8+NH4 (-FA 20:3 (NH4)),0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMPE 48:0 (-MMPE),0,0,0,27,0,0,0,0,0,25,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,27,0,0,29
LDMPE 12:1 (DMPE),0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
LPE 18:1 (-PE),0,0,0,0,426,0,0,0,0,0,490,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,278,268,279,0,0,0,0,0,0,0,0
LPE 18:1 (LPE p),0,0,0,0,67.8558,0,0,0,0,0,39.6041,22.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.9102,84.8979,76.7751,43.445,0,0,0,0,0,0,0,0
LPE O-20:0 (LPE p),0,0,0,0,48.4103,47.5747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.0253,0,0,0,0,0,0,96.324,75.9335,0,0,0,0,0,0,0,0,0,0
LDMPE O-20:1 (-DMPE),0,0,0,0,35,34,0,0,45,62,0,0,52,42,49,33,0,0,0,0,0,0,54,59,0,81,0,0,0,0,0,0,0,0,81,57,0,0,0,0,0,0
LPE O-22:0 (LPE p),0,0,0,0,136.8474,101.1912,0,0,0,0,0,0,0,229.5712,0,0,0,0,0,0,0,0,158.7607,128.2973,332.7925,528.8774,0,0,0,0,0,0,0,0,339.6414,279.4469,0,0,0,0,0,0
LPE 24:6 (-PE),0,0,0,0,77,77,0,0,0,0,57,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LPE 24:6 (LPE p),0,0,0,0,133.0803,98.4464,0,0,0,0,0,15.4744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 28:6 (LPE p),0,0,0,0,0.2715,22.5792,0,0,0,0,0,0,0,4.3209,0,27.2616,0,0,0,16.1489,0,3.1493,9.0762,0.0975,37.1164,0,0,22.9849,0,0,0,6.6309,14.9163,10.3623,0,0,0,0,0,0,0,0
LMMPE 28:4 (-MMPE),0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0
LDMPE O-28:4 (-DMPE),0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,32,22,52,49,52,0,0,0,0,0,0
PE O-32:1 (LPE p),0,0,0,0,16.79,0,0,0,0,0,0,0,20.5086,0,5.0164,0,0,0,0,0,0,0,0,7.6437,5.801,26.4473,0,0,0,0,0,0,0,15.0835,0,11.2573,0,0,0,0,0,0
NAPE 30:9+NH4 (-NAPE 20:4),0,0,0,0,30,0,0,0,0,0,27,0,30,0,0,0,0,27,0,0,0,35,0,0,0,0,35,0,0,0,0,0,37,22,0,0,40,0,0,0,0,0
PE 32:7 (-PE),0,0,0,0,47,54,51,39,59,42,50,45,59,67,47,71,52,42,40,69,62,42,42,40,33,28,30,25,0,0,30,25,40,32,0,22,0,0,42,42,28,34
PE 32:7 (LPE p),0,0,0,0,18.0371,18.2857,0,0,19.8345,20.6502,0,0,30.3798,15.4848,23.9986,24.8448,0,0,0,0,21.7806,0,18.5796,17.768,53.9614,77.136,0,0,0,0,0,0,0,0,54.9267,37.5392,0,0,0,0,0,0
NAPE 30:9+NH4 (-NAPE (18:2 NH4)),0,0,0,0,35,22,22,0,22,0,32,37,35,35,32,0,59,47,23,23,44,39,0,0,0,0,49,42,0,0,34,32,34,44,23,30,46,30,0,0,0,0
NAPE 30:9+NH4 (-NAPE (20:4 NH4)),0,0,0,0,47,44,25,30,29,32,37,27,27,32,25,28,57,76,35,28,52,57,37,22,29,22,35,50,0,0,57,45,49,37,25,42,37,40,30,27,0,0
PE O-34:9 (-PE),0,0,0,0,24,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 30:4+NH4 (-NAPE (18:0 NH4)),0,0,0,0,25,0,0,0,0,0,0,0,24,25,27,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0
NAPE 30:2+NH4 (-NAPE (18:2 NH4)),0,0,0,0,29,0,0,0,23,34,0,0,0,57,39,30,0,0,0,0,0,0,27,0,45,126,22,0,0,0,0,0,0,0,57,47,0,0,0,0,0,0
NAPE 30:2+NH4 (-NAPE (18:0 NH4)),0,0,0,0,22,0,0,0,0,27,0,0,22,28,22,30,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0,0,0,46,30,0,0,0,0,0,0
NAPE 30:1+NH4 (-NAPE (18:2 NH4)),0,0,0,0,22,0,0,0,0,32,0,0,29,35,32,35,0,0,0,0,0,0,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 30:1+NH4 (-NAPE (20:4 NH4)),0,0,0,0,27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 32:10+NH4 (-NAPE 20:4),0,0,0,0,23,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 32:9+NH4 (-NAPE (18:2 NH4)),0,0,0,0,24,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22,30,30,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
MMPE 32:0 (-MMPE),0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,25,25,0,0,0,0,0,0,0,0
DMPE 32:2 (-DMPE),0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0
NAPE 32:3+NH4 (-NAPE (22:6 NH4)),0,0,0,0,35,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 32:2+NH4 (-NAPE (22:6 NH4)),0,0,0,0,22,23,0,0,30,45,0,0,47,56,27,35,0,0,0,0,0,0,34,34,43,57,0,0,0,0,0,0,0,0,61,84,0,0,0,0,0,0
NAPE 32:2+NH4 (-NAPE (22:5 NH4)),0,0,0,0,25,23,0,0,22,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 36:8 (LPE p),0,0,0,0,43.7321,49.9407,0,0,44.2001,28.0722,0,0,39.1042,45.958,55.3034,57.0763,0,0,0,0,0,0,41.4533,45.9008,94.6167,124.1639,0,0,0,0,0,0,0,0,74.8639,98.0823,21.8158,0,0,0,0,0
NAPE 34:10+NH4 (-NAPE (18:1 NH4)),0,0,0,0,83,88,0,0,96,82,0,0,110,101,91,123,0,0,23,25,0,23,118,82,177,214,0,28,0,0,0,0,29,0,113,137,27,0,0,0,0,0
PE O-36:1 (LPE p),0,0,0,0,0,0,0,0,0,17.1147,0,0,17.0204,0,9.0375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 34:6+NH4 (-NAPE (22:5 NH4)),0,0,0,0,24,28,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE O-38:10 (-PE),0,0,0,0,4981,5229,3661,3938,4799,4758,4775,4884,4480,4354,4149,4414,4627,4299,3724,3818,4467,4603,0,0,0,0,4383,4417,0,0,0,3880,4113,4464,0,0,0,0,0,0,0,0
NAPE 34:5+NH4 (-NAPE 20:4),0,0,0,0,224,233,209,182,218,185,193,244,226,179,186,203,224,179,166,174,203,150,0,0,0,0,201,175,0,0,0,174,177,196,0,0,0,0,0,0,0,0
PE 38:12 (-PE),0,0,0,0,3339,3674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3265,3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 34:0+NH4 (-NAPE (18:2 NH4)),0,0,0,0,47,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 34:0+NH4 (-NAPE (22:6 NH4)),0,0,0,0,24,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 34:0+NH4 (-NAPE (22:5 NH4)),0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 38:11 (LPE p),0,0,0,0,31.3508,17.8976,0,0,16.3798,5.2838,0,3.981,39.9114,36.0073,0,11.4791,0,0,0,0,14.757,0,38.8589,40.3505,26.4209,20.3964,0,0,0,0,3.4325,0,0,0,15.7716,0,0,0,0,0,0,0
NAPE 36:11+NH4 (-NAPE (18:1 NH4)),0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 36:10+NH4 (-NAPE (20:4 NH4)),0,0,0,0,32,45,0,22,0,0,55,44,0,27,0,27,0,0,0,0,0,0,0,0,25,0,0,0,49,50,0,25,29,0,0,0,35,35,0,0,0,0
PE 38:8 (LPE p),0,0,0,0,24.9818,17.709,0,0,27.869,41.9091,0,0,63.4143,44.8591,39.1568,64.9059,0,0,0,0,31.944,0,26.8076,50.9029,56.9542,98.9706,0,0,0,0,0,32,0,0,74.6955,77.991,0,0,0,0,0,0
NAPE 36:10+NH4 (-NAPE (18:2 NH4)),0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
NAPE 36:10+NH4 (-NAPE (20:4 NH4)),0,0,0,0,34,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 36:9+NH4 (-FA 12:3 (NH4)),0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
NAPE 36:8+NH4 (-NAPE (22:6 NH4)),0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
NAPE 36:7+NH4 (-NAPE (18:2 NH4)),0,0,0,0,33,25,0,0,0,0,23,34,0,0,0,28,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,22,0,0,32,22,0,0,0,0
PE O-40:12 (-PE),0,0,0,0,3375,3517,0,0,3348,3233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMPE 38:12 (-MMPE),0,0,0,0,47,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 36:2+NH4 (-NAPE (18:1 NH4)),0,0,0,0,59,64,0,0,50,23,0,0,84,69,57,76,0,0,0,0,0,0,75,84,123,108,0,0,0,0,0,0,22,0,66,98,0,0,0,0,0,0
NAPE 38:12+NH4 (-NAPE (22:5 NH4)),0,0,0,0,25,27,28,40,0,0,0,0,0,0,0,0,0,0,49,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
NAPE 38:5+NH4 (-NAPE (20:4 NH4)),0,0,0,0,35,27,0,0,30,35,0,0,67,82,72,64,0,0,0,0,0,0,82,64,103,123,0,0,0,0,22,0,30,30,88,138,23,0,0,0,0,0
NAPE 40:8+NH4 (-NAPE (18:1 NH4)),0,0,0,0,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,79,0,0,0,0,0,0
NAPE 40:3+NH4 (-FA 15:1 (NH4)),0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 40:3+NH4 (-FA 15:2 (NH4)),0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE O-44:6 (-PE),0,0,0,0,57,39,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0
PE O-44:5 (LPE p),0,0,0,0,25,0,0,0,21.7765,24.7615,0,0,33.8642,38.8319,31.7635,26.7697,0,0,0,0,0,0,33.8175,24,46.7184,90.654,0,0,0,0,0,0,0,0,68.799,39.7904,0,0,0,0,0,0
NAPE 42:12+NH4 (-NAPE (18:0 NH4)),0,0,0,0,35,27,0,0,23,25,0,23,0,16,0,0,32,35,61,54,0,0,23,0,0,28,65,57,0,0,0,27,30,0,0,0,0,0,30,25,0,32
NAPE 42:7+NH4 (-NAPE (18:2 NH4)),0,0,0,0,27,0,0,0,0,0,0,27,0,22,24,0,52,49,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,27,35,0,0,0,0,22,0
NAPE 44:7+NH4 (-NAPE (18:0 NH4)),0,0,0,0,88,39,0,0,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,18,0,0,0,0,0,0,0,0,0,0
NAPE 46:7+NH4 (-FA 15:2 (NH4)),0,0,0,0,136,139,167,187,45,30,128,143,50,62,326,234,0,69,27,25,0,0,62,57,92,57,23,32,0,0,0,0,25,0,159,115,56,94,0,22,34,54
NAPE 46:6+NH4 (-FA 15:2 (NH4)),0,0,0,0,88,0,0,0,42,25,120,96,0,47,226,0,32,59,0,0,25,0,53,57,57,54,0,25,0,0,0,0,0,0,91,123,49,62,0,0,0,29
PE 20:0 (-PE),0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0
LDMPE O-20:0 (-DMPE),0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 30:9+NH4 (-NAPE (22:6 NH4)),0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,30,0,0,0,27,0,0,0,0,0,23,0,0,0,0,0,0,25,23,0,0,0,0,0,0,0
NAPE 30:9+NH4 (-NAPE (22:6 NH4)),0,0,0,0,0,22,46,76,35,35,0,15,23,0,0,0,0,0,0,42,0,0,32,0,0,0,0,0,0,0,22,22,0,0,23,0,138,123,170,257,49,49
PE O-34:10 (LPE p),0,0,0,0,0,14.789,0,0,0,0,0,0,6.0611,5.9681,0,0,0,0,0,0,0,0,0,0,13.1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 32:3 (LPE p),0,0,0,0,0,12.8311,0,0,25.3895,2.735,0,0,29.7452,30.1877,37.495,31.3887,0,0,0,0,0,0,28.4244,19.7129,26.0312,49.9791,0,0,0,0,0,0,0,0,54.2512,39.4875,0,19.9405,0,0,0,0
NAPE 30:4+NH4 (-NAPE (18:2 NH4)),0,0,0,0,0,21.6979,0,0,10.5521,0,0,0,0,0,21.7585,0,0,0,0,0,0,0,0,0,9.5856,21.7341,0,0,0,0,61,99,0,38,0,0,0,0,0,0,0,0
NAPE 32:10+NH4 (-NAPE (18:2 NH4)),0,0,0,0,0,36.3078,35.53,0,0,0,0,0,14.8127,0,0,0,0,0,0,18.0086,15.2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7778,0
NAPE 32:8+NH4 (-NAPE (18:1 NH4)),0,0,0,0,0,21.0848,14.3245,20.7378,0,28.0752,0,0,0,0,0,0,0,0,21.5444,42.5929,0,0,22.1174,0,0,0,0,0,0,0,0,0,0,0,0,26.1208,31.5993,13.8552,0,0,0,22.799
PE 34:6 (-PE),0,0,0,0,0,30,0,0,0,27,27,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
NAPE 32:3+NH4 (-NAPE (22:5 NH4)),0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE O-38:12 (LPE p),0,0,0,0,0,20.3541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4447,0,0,0,0,0,0,0,0,0,0
PE O-38:11 (LPE p),0,0,0,0,0,7.3789,0,0,0,4.4707,0,0,9.6934,6.4313,0,16.6514,0,0,0,0,0,0,2.49,0,0,11.2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 36:4 (LPE p),0,0,0,0,0,18.057,0,0,0,0,0,0,0,0,15.258,13.7266,0,0,0,0,0,0,22.4928,0,13.4813,18.3743,0,0,0,0,0,0,0,0,24.0669,0,0,0,0,0,0,0
PE O-38:4 (LPE p),0,0,0,0,0,9.1452,0,0,26.8361,19.4029,0,0,21.1885,26.4994,34.6316,19.3003,0,0,0,0,10.4666,0,8.6103,16.2597,47.6834,57.1228,0,0,0,0,0,0,0,0,32.9818,41.3213,0,0,0,0,0,0
PE 38:9 (LPE p),0,0,0,0,0,20.8762,0,0,0,0,0,0,29.4793,0,26.3163,0,0,0,0,0,0,0,0,0,53.185,38.3502,0,0,0,0,0,0,0,0,42.8548,39.3194,0,0,0,0,0,0
NAPE 36:7+NH4 (-NAPE (18:1 NH4)),0,0,0,0,0,17,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 36:7+NH4 (-NAPE 20:4),0,0,0,0,0,22,0,0,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DMPE O-38:11 (-DMPE),0,0,0,0,0,23,0,0,0,0,0,0,0,27,28,0,0,0,0,0,27,0,25,37,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
PE O-40:10 (LPE p),0,0,0,0,0,29,0,0,12.1558,21.3347,0,0,31.987,23.8125,24.6069,22.9908,0,0,0,0,0,0,0,0,31.9143,24.2007,0,0,0,0,0,0,0,0,28.9178,22.1146,0,0,0,0,0,0
PE 38:2 (LPE p),0,0,0,0,0,1.6128,0,0,0,13.0715,0,0,0,12.1224,0,1.7693,0,0,0,0,0,0,0,37.7641,0,49.6756,0,0,0,0,0,6.157,0,0,17.2207,3.2071,0,0,0,0,0,0
NAPE 36:3+NH4 (-NAPE (18:2 NH4)),0,0,0,0,0,22,0,0,27,25,0,0,24,35,30,29,0,0,0,0,0,0,30,39,55,62,0,0,0,0,0,0,0,0,45,64,0,0,0,0,0,0
NAPE 36:3+NH4 (-NAPE (22:6 NH4)),0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MMPE 38:6 (-MMPE),0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,24,0,0,25,0,0,0,0,0,22,23,0,0,0,0,0,0,0,0
PE 40:7 (LPE p),0,0,0,0,0,0.1811,0,0,0,0,0,0,7.7385,18.8016,0,0,0,0,0,0,0,0,0,0,18.318,8.9808,0,0,0,0,0,0,0,0,0,14.1899,0,0,0,0,0,0
NAPE 38:8+NH4 (-NAPE (18:2 NH4)),0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAPE 38:7+NH4 (-NAPE 20:4),0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PE 40:3 (LPE p),0,0,0,0,0,23.9289,0,0,13.2546,0,0,0,14.3439,19.5535,13.5442,11.3424,0,0,0,0,0,0,0,14.8588,5.1311,8.8144,0,0,0,0,0,0,0,0,22.9887,32.978,0,0,0,0,0,0
